	AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
93	NM_002224	ITPR3	279.0	22.1274783979	269.0	24.0357753327
94	NM_175856	CHSY3	23.0	4.71755709974	23.0	6.2188408427
95	NM_001688	ATP5PB	240.0	81.8179801369	189.0	175.578360974
96	NM_014171	CRIPT	57.0	6.41315572786	45.0	105.330622713
97	NM_001199973	RPL36A-HNRNPH2	0.0	-	0.0	-
98	NM_001867	COX7C	176.0	309.728966248	86.0	320.81952168
99	NM_144646	JCHAIN	0.0	-	0.0	-
100	NM_144647	CAPSL	0.0	-	0.0	-
101	NM_144644	SPATA4	0.0	-	0.0	-
102	NM_144645	C4orf36	1.0	0.788819641463	0.0	-
103	NM_144642	SYNPR	0.0	-	0.0	-
104	NM_144643	SCLT1	63.0	14.770421856	27.0	9.35592759076
105	NM_001161546	PROB1	67.0	14.7611909283	67.0	15.7443017415
106	NM_144641	PPM1M	16.0	5.21619105652	14.0	7.26628643643
107	NM_133447	AGAP11	1.0	0.227020042614	1.0	0.43330201721
108	NM_001008783	SLC35D3	1.0	0.298064184123	0.0	-
109	NM_000159	GCDH	66.0	25.1048239371	55.0	29.9116574751
110	NM_000158	GBE1	58.0	13.4050976438	51.0	17.3203698231
111	NM_144648	LRGUK	3.0	0.690914695609	2.0	0.578085742089
112	NM_144649	TMEM71	1.0	0.344184639331	0.0	-
113	NM_021020	LZTS1	287.0	37.6558423313	237.0	94.7799171213
114	NM_021021	SNTB1	154.0	22.1713021317	137.0	60.6839877053
115	NM_021023	CFHR3	0.0	-	0.0	-
116	NM_001347869	ZNF174	24.0	6.06347711702	14.0	13.369967043
117	NM_021025	TLX3	9.0	4.31763838582	7.0	5.72344479582
118	NM_021026	RFPL1	0.0	-	0.0	-
119	NM_021027	UGT1A9	0.0	-	0.0	-
120	NM_015225	PRUNE2	36.0	2.0488626492	36.0	2.78244700983
121	NM_175068	KRT73	0.0	-	0.0	-
122	NM_001143679	GSTK1	25.0	14.6053881413	22.0	18.5600249209
123	NM_152694	RTL3	0.0	-	0.0	-
124	NM_173536	GABRG1	0.0	-	0.0	-
125	NM_173537	GTF2IRD2	0.0	-	0.0	-
126	NM_173535	CLEC4F	0.0	-	0.0	-
127	NM_001297658	TSSC4	50.0	17.5121817713	34.0	24.5984242134
128	NM_001286495	FAM214A	4.0	0.677463451831	4.0	0.880994138313
129	NM_023009	MARCKSL1	1074.0	492.477979384	854.0	1040.26529289
130	NM_173531	ZNF100	31.0	4.96726963487	24.0	10.552460176
131	NM_001286499	PIF1	19.0	5.01611369499	18.0	7.29624687044
132	NM_001297656	KIF2C	298.0	71.1947878137	282.0	100.189485176
133	NM_001297650	CD163L1	0.0	-	0.0	-
134	NM_173538	CNBD1	0.0	-	0.0	-
135	NM_006885	ZFHX3	184.0	8.20506008831	174.0	11.2155501074
136	NM_001001952	OR5D18	0.0	-	0.0	-
137	NM_001001953	OR10G9	0.0	-	0.0	-
138	NM_002226	JAG2	126.0	15.4665428518	120.0	23.1234296836
139	NM_001001957	OR2W3	0.0	-	0.0	-
140	NM_001001954	OR5A2	0.0	-	0.0	-
141	NM_001001955	OR4C13	0.0	-	0.0	-
142	NM_001282864	SLC2A11	7.0	1.53607158123	5.0	2.22714003249
143	NM_001001958	OR7G3	0.0	-	0.0	-
144	NM_001001959	OR11L1	0.0	-	0.0	-
145	NM_152695	ZNF449	12.0	2.11751141005	10.0	4.60018133878
146	NM_015259	ICOSLG	11.0	2.38532563698	10.0	7.87951853078
147	NM_001282862	RASGEF1A	0.0	-	0.0	-
148	NM_001170700	DTHD1	0.0	-	0.0	-
149	NM_001319119	DNPEP	175.0	30.9489977848	109.0	55.1349276517
150	NM_001193653	C17orf62	78.0	23.0761512957	44.0	55.8775218364
151	NM_012184	FOXD4L1	0.0	-	0.0	-
152	NM_006272	S100B	0.0	-	0.0	-
153	NM_182976	ZNF326	140.0	10.2940922721	119.0	48.7327272152
154	NM_006270	RRAS	26.0	18.8868702796	25.0	27.2544990277
155	NM_006271	S100A1	4.0	4.82322043399	4.0	10.0526067993
156	NM_003356	UCP3	4.0	1.18144038672	3.0	2.28833301741
157	NM_003357	SCGB1A1	0.0	-	0.0	-
158	NM_006274	CCL19	0.0	-	0.0	-
159	NM_003355	UCP2	92.0	40.0333156557	40.0	30.8063756752
160	NM_001002030	ECHDC1	69.0	21.1291698063	59.0	46.6430969453
161	NM_001170704	MBNL3	14.0	0.869534797284	8.0	7.37449919638
162	NM_003358	UGCG	425.0	75.8737536492	305.0	184.350811398
163	NM_003359	UGDH	138.0	30.9365434597	104.0	50.1614925135
164	NM_001002034	FAM109B	0.0	-	0.0	-
165	NM_001145006	MUC7	0.0	-	0.0	-
166	NM_001002036	ASTL	0.0	-	0.0	-
167	NM_001042507	LGALS7B	0.0	-	0.0	-
168	NM_001324080	FAM177B	0.0	-	0.0	-
169	NM_004813	PEX16	36.0	13.5141176311	32.0	22.6705672625
170	NM_004814	SNRNP40	300.0	132.311865969	282.0	188.065178877
171	NM_004815	ARHGAP29	58.0	4.556586333	52.0	9.83753517995
172	NM_020199	C5orf15	61.0	19.154380667	57.0	51.1605881749
173	NM_004817	TJP2	97.0	14.7039320088	96.0	19.2442850565
174	NM_004818	DDX23	160.0	35.0779667927	127.0	36.9320039687
175	NM_020196	XAB2	379.0	102.244098251	372.0	103.755585364
176	NM_020195	SDR39U1	50.0	29.0921297501	48.0	38.9794957523
177	NM_001330724	CDKL2	0.0	-	0.0	-
178	NM_014314	DDX58	34.0	5.1203616424	34.0	8.76617709548
179	NM_020191	MRPS22	93.0	59.3681691655	91.0	60.1833696535
180	NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
181	NM_001303098	TMEM198	30.0	8.91965422725	26.0	17.1952484724
182	NM_032968	PCDH11X	0.0	-	0.0	-
183	NM_005663	NELFA	97.0	28.1507612405	94.0	41.5600827396
184	NM_001278267	NBPF20	0.0	-	0.0	-
185	NM_032961	PCDH10	96.0	8.16237304214	73.0	16.7422738119
186	NM_001100817	ELOA3B	0.0	-	0.0	-
187	NM_001199654	PMF1	0.0	-	0.0	-
188	NM_032965	CCL15	0.0	-	0.0	-
189	NM_001303095	ISG20L2	73.0	19.2016603433	48.0	32.372801557
190	NM_001303096	WDR75	218.0	57.153043598	153.0	47.6253715213
191	NM_014313	TMEM50A	77.0	23.957912273	47.0	71.020394555
192	NM_003688	CASK	68.0	5.87088716761	63.0	16.3136799603
193	NM_003689	AKR7A2	97.0	26.527712387	96.0	63.6665097287
194	NM_014310	RASD2	1.0	0.240998732991	1.0	0.89419255237
195	NM_003680	YARS	256.0	58.8256490275	191.0	86.2025285316
196	NM_003681	PDXK	104.0	10.0921035608	85.0	64.8361021598
197	NM_003682	MADD	102.0	12.1438364218	98.0	14.1974771391
198	NM_005667	RNF103	0.0	-	0.0	-
199	NM_003684	MKNK1	63.0	16.0582344378	45.0	23.0552006797
200	NM_003685	KHSRP	986.0	217.298695128	958.0	321.238674439
201	NM_003687	PDLIM4	189.0	58.9851487193	176.0	126.948327556
202	NM_006416	SLC35A1	15.0	5.63679093217	14.0	9.88902887798
203	NM_006417	IFI44	91.0	37.7627979923	61.0	32.7274474167
204	NM_003175	XCL2	0.0	-	0.0	-
205	NM_003172	SURF1	35.0	24.0351756526	31.0	24.5888098205
206	NM_001324229	STOML1	8.0	2.44244922233	6.0	5.8950471971
207	NM_006411	AGPAT1	93.0	29.5131084642	71.0	59.6873528707
208	NM_001128844	SMARCA4	1396.0	173.289867468	1300.0	188.333880417
209	NM_001127325	MAD2L2	99.0	61.5525826479	80.0	90.0941175406
210	NM_001127322	CBX5	162.0	9.91558827385	122.0	151.705355213
211	NM_001127323	GRM8	0.0	-	0.0	-
212	NM_006418	OLFM4	0.0	-	0.0	-
213	NM_006419	CXCL13	0.0	-	0.0	-
214	NM_001308174	PLD4	0.0	-	0.0	-
215	NM_002460	IRF4	2.0	0.268912421418	2.0	1.05641332514
216	NM_002889	RARRES2	0.0	-	0.0	-
217	NM_001098398	COPA	324.0	40.9573646243	308.0	59.5906148595
218	NM_001257360	AMPD2	268.0	46.7156307696	220.0	59.6873528707
219	NM_002887	RARS	148.0	49.5812622537	139.0	50.2060033224
220	NM_002886	RAP2B	46.0	3.91625089559	34.0	44.1167390783
221	NM_002881	RALB	80.0	25.3427062167	58.0	66.8959703671
222	NM_001346791	TSR2	60.0	10.2053892346	38.0	93.5306972819
223	NM_024298	MBOAT7	157.0	43.2670153168	108.0	54.5136076958
224	NM_024299	PPDPF	220.0	193.10614164	103.0	213.836429415
225	NM_001323684	NRSN2	63.0	18.1438032852	41.0	47.7498822965
226	NM_024292	UBL5	132.0	182.167181016	99.0	319.407996443
227	NM_024293	RETREG2	65.0	10.0314878774	62.0	27.2104108675
228	NM_024294	C6orf106	101.0	16.3335000405	72.0	57.4914970794
229	NM_002014	FKBP4	215.0	41.1636916349	191.0	99.1329078113
230	NM_024297	PHF23	65.0	22.8552455764	47.0	27.775302821
231	NM_003433	ZNF132	0.0	-	0.0	-
232	NM_001077269	WIPF1	143.0	22.031296521	84.0	39.7915685805
233	NM_032505	KBTBD8	6.0	0.91787471309	6.0	2.37956224069
234	NM_032504	UNC80	29.0	1.53157342567	27.0	1.97797916847
235	NM_032501	ACSS1	29.0	5.64128158582	22.0	7.61230007626
236	NM_001469	XRCC6	310.0	98.2029865895	288.0	112.721033618
237	NM_001081552	SPAG11A	0.0	-	0.0	-
238	NM_005250	FOXL1	0.0	-	0.0	-
239	NM_032508	TMEM185A	17.0	4.32855314099	7.0	4.76138427458
240	NM_001355219	OR10G6	0.0	-	0.0	-
241	NM_031963	KRTAP9-8	0.0	-	0.0	-
242	NM_002010	FGF9	2.0	0.31622438607	1.0	1.14234168174
243	NM_001004195	OR4F4	0.0	-	0.0	-
244	NM_004104	FASN	2426.0	205.440791768	2374.0	225.63340082
245	NM_001077268	ZFYVE19	31.0	9.76845370343	26.0	13.1514506325
246	NM_001303115	TUBA1C	301.0	111.589398845	298.0	171.439336438
247	NM_002087	GRN	415.0	126.702053408	379.0	152.333378707
248	NM_002086	GRB2	348.0	75.4630292425	170.0	186.180733725
249	NM_002081	GPC1	791.0	153.703839785	693.0	295.980934092
250	NM_002080	GOT2	115.0	33.4559492126	106.0	58.717952708
251	NM_001010893	SLC10A5	1.0	0.543848317728	1.0	0.543848317728
252	NM_003014	SFRP4	0.0	-	0.0	-
253	NM_001104595	FAM118A	21.0	4.32218762167	15.0	10.0034669616
254	NM_001282136	MEI4	0.0	-	0.0	-
255	NM_002089	CXCL2	2.0	1.19077013208	0.0	-
256	NM_002088	GRIK5	23.0	4.66281047051	22.0	5.35421717902
257	NM_001329684	OARD1	20.0	10.0385176517	16.0	24.9672587171
258	NM_001288726	ELP4	19.0	4.93069436758	17.0	7.57227611046
259	NM_006536	CLCA2	0.0	-	0.0	-
260	NM_014008	CCDC22	31.0	9.57468532466	25.0	9.50435555266
261	NM_014009	FOXP3	0.0	-	0.0	-
262	NM_001284223	LRIT2	0.0	-	0.0	-
263	NM_014007	ZBTB43	35.0	4.19770398622	23.0	11.7334112481
264	NM_001461	FMO5	3.0	0.817013195188	3.0	1.34128882855
265	NM_014002	IKBKE	12.0	2.47408716562	8.0	2.66387069995
266	NM_014003	DHX38	209.0	33.6093132015	197.0	38.3010049366
267	NM_014000	VCL	623.0	81.3384342073	591.0	124.317975495
268	NM_001282187	CYSLTR1	0.0	-	0.0	-
269	NM_015351	TTC9	33.0	4.53060987863	21.0	22.4831284356
270	NM_018230	NUP133	115.0	19.7526491514	108.0	22.2860297668
271	NM_001319240	LOC100287896	6.0	1.73706119915	1.0	0.607504863824
272	NM_015352	POFUT1	89.0	12.2142350768	80.0	49.1001360376
273	NM_015355	SUZ12	66.0	10.5073090628	60.0	19.3580603905
274	NM_015354	NUP188	521.0	65.5250799205	514.0	70.1241128583
275	NM_005006	NDUFS1	295.0	60.8388221026	273.0	89.531029306
276	NM_000330	RS1	0.0	-	0.0	-
277	NM_005642	TAF7	165.0	51.4949711041	116.0	79.1283763771
278	NM_018238	AGK	35.0	8.57049169425	34.0	19.1902600246
279	NM_006532	ELL	71.0	12.6281660407	63.0	24.1820143463
280	NM_000333	ATXN7	25.0	2.47836759325	21.0	5.61448784002
281	NM_002229	JUNB	83.0	32.7360151207	50.0	34.3030763625
282	NM_002228	JUN	788.0	169.847610215	353.0	253.851030884
283	NM_002559	P2RX3	0.0	-	0.0	-
284	NM_002558	P2RX1	0.0	-	0.0	-
285	NM_133372	FNIP1	45.0	4.87317365439	41.0	8.38793990642
286	NM_001009954	ERCC6L	36.0	5.90584893269	25.0	5.29143199208
287	NM_001080495	TNRC18	338.0	22.9036805339	317.0	25.4912642102
288	NM_002221	ITPKB	22.0	2.55719914928	19.0	4.79011490831
289	NM_001080448	EPHA6	0.0	-	0.0	-
290	NM_002551	OR3A2	0.0	-	0.0	-
291	NM_002550	OR3A1	0.0	-	0.0	-
292	NM_002557	OVGP1	0.0	-	0.0	-
293	NM_002556	OSBP	144.0	20.2911166163	127.0	37.5262070029
294	NM_001113756	TYMP	5.0	1.94315853079	5.0	2.47152599879
295	NM_001317946	SMARCB1	353.0	143.493545267	302.0	182.537524729
296	NM_001039469	MARK2	167.0	25.2936043884	108.0	32.6805278075
297	NM_001004063	OR4K1	0.0	-	0.0	-
298	NM_007001	SLC35D2	10.0	4.40497069156	10.0	7.0635920557
299	NM_001004064	OR8J3	0.0	-	0.0	-
300	NM_001004067	NOMO3	2.0	0.331903723099	2.0	0.390432398173
301	NM_001323027	IQCG	17.0	5.1333136533	15.0	8.06585849604
302	NM_003019	SFTPD	0.0	-	0.0	-
303	NM_000488	SERPINC1	0.0	-	0.0	-
304	NM_001039465	SRSF5	183.0	79.3903251993	102.0	89.2030768177
305	NM_001039464	MROH7	0.0	-	0.0	-
306	NM_000487	ARSA	14.0	2.32386449184	7.0	3.27695270663
307	NM_001256369	CCR9	0.0	-	0.0	-
308	NM_001291978	NOP14	125.0	24.4954936542	117.0	32.5567379295
309	NM_001163560	MEIOB	0.0	-	0.0	-
310	NM_000338	SLC12A1	0.0	-	0.0	-
311	NM_005686	SOX13	46.0	8.08922631589	27.0	10.3470852488
312	NM_005687	FARSB	218.0	62.9605302862	186.0	75.26676362
313	NM_005684	GPR52	0.0	-	0.0	-
314	NM_001348913	DYNC2LI1	68.0	22.4033486396	38.0	24.1932736969
315	NM_005683	GPR55	1.0	0.18710768925	0.0	-
316	NM_005680	TAF1B	32.0	9.96952740424	28.0	11.349717354
317	NM_001318966	EIF2B4	86.0	33.9753712976	81.0	37.9935212772
318	NM_033108	HSFY1	0.0	-	0.0	-
319	NM_033109	PNPT1	147.0	22.8242988216	139.0	42.3292961685
320	NM_001130009	GEN1	16.0	1.6603842004	13.0	3.41445803001
321	NM_000484	APP	1093.0	215.485637284	951.0	294.488573697
322	NM_018050	MANSC1	1.0	0.311818996277	0.0	-
323	NM_018053	XKR8	14.0	3.72491652388	14.0	8.44063575949
324	NM_018052	VAC14	132.0	30.361196836	110.0	33.5407857766
325	NM_001177701	IFT27	12.0	7.84213395381	7.0	8.93714374534
326	NM_001130002	PQLC2L	0.0	-	0.0	-
327	NM_033102	SLC45A3	9.0	1.90604201952	6.0	2.58573369837
328	NM_033103	RHPN2	24.0	4.86829726048	24.0	8.34059079416
329	NM_033104	STON2	49.0	2.7118037002	34.0	8.95969093864
330	NM_018058	CRTAC1	2.0	0.495673518649	1.0	0.360648657829
331	NM_033106	GALP	0.0	-	0.0	-
332	NM_033107	GTPBP10	159.0	15.0999031129	87.0	53.5340175232
333	NM_002592	PCNA	491.0	259.540873147	366.0	333.520170239
334	NM_001206651	SH3GLB1	161.0	17.8397224236	128.0	77.3668978982
335	NM_001199085	TDRD5	0.0	-	0.0	-
336	NM_001300761	TTC29	0.0	-	0.0	-
337	NM_001349205	LPIN1	57.0	6.94558512479	55.0	14.1652833134
338	NM_001242853	DEFB131B	0.0	-	0.0	-
339	NM_004586	RPS6KA3	91.0	8.45377293577	82.0	26.4203127417
340	NM_001287045	SH3GLB2	91.0	28.2770452645	66.0	38.9073115009
341	NM_001199206	IZUMO1R	0.0	-	0.0	-
342	NM_006542	SPHAR	0.0	-	0.0	-
343	NM_005641	TAF6	753.0	195.269703309	596.0	209.874113929
344	NM_001001557	GDF6	0.0	-	0.0	-
345	NM_001353361	GPR137C	3.0	0.545920910403	3.0	1.6059377454
346	NM_013237	PRELID1	37.0	20.8178984089	14.0	15.1931443671
347	NM_001353366	NOM1	59.0	6.95043516981	55.0	15.2334311271
348	NM_016034	MRPS2	157.0	74.42155712	149.0	119.776640778
349	NM_001300813	SEC24B	116.0	17.1804787419	116.0	21.3201937891
350	NM_001012968	SPIN4	52.0	9.05761385975	40.0	38.1999058372
351	NM_001256182	ANKRD11	214.0	16.3391026726	162.0	14.5185452929
352	NM_001324188	LRRN1	1.0	0.114746593151	1.0	0.332983837493
353	NM_004322	BAD	89.0	52.0801412303	80.0	113.017472891
354	NM_080817	GPR82	0.0	-	0.0	-
355	NM_001142353	PPP3CB	58.0	11.7783945557	51.0	23.148707197
356	NM_018292	QRSL1	46.0	8.0008302051	30.0	13.5396641673
357	NM_033360	KRAS	27.0	3.28386862457	19.0	23.8749411483
358	NM_134442	CREB1	65.0	4.56074992546	53.0	36.9991778029
359	NM_079834	SCAMP4	108.0	28.7564346916	95.0	98.6138873516
360	NM_001270399	TUBA1A	384.0	111.082117136	276.0	145.78503887
361	NM_012377	OR7C2	0.0	-	0.0	-
362	NM_012374	OR4D1	0.0	-	0.0	-
363	NM_012375	OR52A1	0.0	-	0.0	-
364	NM_000138	FBN1	98.0	6.0019091044	86.0	7.14918154161
365	NM_001270393	PKIB	0.0	-	0.0	-
366	NM_012378	OR8B8	0.0	-	0.0	-
367	NM_001270396	GLIPR1L2	0.0	-	0.0	-
368	NM_005647	TBL1X	37.0	4.63712767709	18.0	7.43510277974
369	NM_014911	AAK1	205.0	6.90481486301	111.0	27.5480090172
370	NM_014912	CPEB3	19.0	2.31716609135	14.0	4.78181940023
371	NM_014913	ADNP2	153.0	20.3426730779	115.0	24.2545780217
372	NM_014915	ANKRD26	35.0	3.69799206456	30.0	4.18613813237
373	NM_014916	LMTK2	331.0	26.503987211	257.0	40.7969406589
374	NM_001323949	MBD1	91.0	19.6617162398	47.0	24.2883600426
375	NM_005022	PFN1	1131.0	593.462822828	664.0	1124.32346968
376	NM_005023	PGGT1B	23.0	6.04096420693	20.0	12.6322439938
377	NM_005021	ENPP3	0.0	-	0.0	-
378	NM_005027	PIK3R2	182.0	32.8686784341	87.0	28.4927281193
379	NM_005024	SERPINB10	0.0	-	0.0	-
380	NM_005025	SERPINI1	42.0	15.7499611763	35.0	20.3314583988
381	NM_001005333	MAGED1	533.0	131.099007198	483.0	138.102952989
382	NM_001185098	INS	0.0	-	0.0	-
383	NM_004328	BCS1L	52.0	22.3962165913	47.0	26.7171960469
384	NM_001185095	AIF1L	14.0	2.85276679439	9.0	12.1398005839
385	NM_001005338	OR5H1	0.0	-	0.0	-
386	NM_001005339	RGS10	80.0	63.3847995087	64.0	83.9558370049
387	NM_177400	NKX6-2	0.0	-	0.0	-
388	NM_177401	MIDN	375.0	70.8128362557	267.0	135.919174554
389	NM_022778	CEP85	99.0	17.7894067261	86.0	26.9101564712
390	NM_001163857	TEX33	0.0	-	0.0	-
391	NM_001287435	CEBPA	26.0	7.07808973609	17.0	11.7644637542
392	NM_020899	ZBTB4	27.0	3.25457797545	23.0	5.41542057604
393	NM_012188	FOXI1	0.0	-	0.0	-
394	NM_014371	AKAP8L	249.0	80.5900634332	188.0	69.3738629965
395	NM_001002814	RAB11FIP1	18.0	1.64109829685	18.0	3.34695436658
396	NM_001042693	SHISAL2A	0.0	-	0.0	-
397	NM_130773	CNTNAP5	0.0	-	0.0	-
398	NM_022917	NOL6	135.0	19.924482104	124.0	25.8107471873
399	NM_001316951	GPALPP1	36.0	11.6410548262	23.0	16.1033327393
400	NM_001042697	ZSWIM7	26.0	9.27875141786	19.0	32.1719065119
401	NM_001206977	NR1H4	0.0	-	0.0	-
402	NM_001856	COL16A1	6.0	0.769607701771	6.0	0.892521164421
403	NM_001855	COL15A1	55.0	7.26552063715	54.0	9.28183457168
404	NM_001853	COL9A3	108.0	31.1286959036	105.0	36.5966251178
405	NM_001852	COL9A2	93.0	23.5291719547	87.0	30.1031866652
406	NM_001851	COL9A1	0.0	-	0.0	-
407	NM_001171623	VEGFA	58.0	11.3472815072	16.0	16.3948093722
408	NM_001322811	GDPGP1	2.0	0.974487393807	2.0	1.23704358281
409	NM_001859	SLC31A1	76.0	11.3928141101	70.0	87.499784313
410	NM_001858	COL19A1	182.0	14.9406508504	147.0	30.7053048889
411	NM_004442	EPHB2	2.0	0.129766869182	2.0	0.483298403811
412	NM_013233	STK39	75.0	16.40764129	55.0	24.049849142
413	NM_001348002	CCDC171	6.0	0.634128582955	4.0	0.768919199622
414	NM_001111298	PPIL6	0.0	-	0.0	-
415	NM_148962	OXER1	3.0	1.21880017206	2.0	1.12617646926
416	NM_001288645	ZNF286A	4.0	0.511240709813	1.0	0.582315637763
417	NM_001331076	GPR142	0.0	-	0.0	-
418	NM_001354609	BRAF	18.0	1.32966875207	14.0	4.35220281349
419	NM_001350989	SFXN2	15.0	4.00287761428	12.0	8.86994717583
420	NM_182663	RASSF5	11.0	2.16686759597	10.0	5.69807664637
421	NM_206862	TACC2	166.0	12.2625007135	157.0	12.7106333004
422	NM_001204517	KIFAP3	27.0	4.70986418171	24.0	7.60954299546
423	NM_153261	CNEP1R1	20.0	6.6044097229	11.0	18.3653393448
424	NM_001354602	TMEM269	0.0	-	0.0	-
