	AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
34	NM_001282735	SPATS2L	1705.0	58.1639019628	1251.0	162.688967132
35	NM_001355213	OR10D3	0.0	-	0.0	-
36	NM_001007531	NKAPL	2.0	0.262441693221	2.0	0.360775925668
37	NM_001282730	SUPT7L	333.0	15.3376246406	213.0	37.4923059122
38	NM_004108	FCN2	0.0	-	0.0	-
39	NM_004109	FDX1	73.0	5.04611741231	57.0	22.3983345636
40	NM_004106	FCER1G	0.0	-	0.0	-
41	NM_001291976	SPARCL1	2.0	0.144477672783	0.0	-
42	NM_130759	GIMAP1	0.0	-	0.0	-
43	NM_181776	SLC36A2	0.0	-	0.0	-
44	NM_001462	FPR2	0.0	-	0.0	-
45	NM_001463	FRZB	0.0	-	0.0	-
46	NM_004101	F2RL2	25.0	1.59003388062	17.0	3.29556782234
47	NM_000331	SAA1	0.0	-	0.0	-
48	NM_007102	GUCA2B	0.0	-	0.0	-
49	NM_007101	SARDH	47.0	3.03529322242	47.0	3.71787639177
50	NM_007100	ATP5ME	489.0	292.179572645	304.0	315.70985861
51	NM_000334	SCN4A	1.0	0.0279422225582	1.0	0.0395734071977
52	NM_007105	SLC22A18AS	2.0	0.189725138814	2.0	0.572412197025
53	NM_181435	C1QTNF3	1.0	0.0570018418888	1.0	0.227176090694
54	NM_000339	SLC12A3	0.0	-	0.0	-
55	NM_000486	AQP2	0.0	-	0.0	-
56	NM_000485	APRT	359.0	97.0185475797	326.0	130.933755697
57	NM_007108	ELOB	1301.0	286.599848721	1285.0	784.998390701
58	NM_000483	APOC2	0.0	-	0.0	-
59	NM_000482	APOA4	0.0	-	0.0	-
60	NM_000481	AMT	1.0	0.0990413474416	1.0	0.179941457976
61	NM_016643	ZNF771	134.0	20.0851768432	77.0	17.6025750777
62	NM_030615	KIF25	0.0	-	0.0	-
63	NM_001350532	SNX14	158.0	9.03936763812	120.0	9.01194409366
64	NM_001350531	LARP1B	26.0	1.30893703225	5.0	0.572412197025
65	NM_001350530	MIER1	283.0	10.900600551	256.0	30.8627949414
66	NM_001320272	PLD5	8.0	0.526785137842	2.0	0.326725164144
67	NM_030613	ZFP2	0.0	-	0.0	-
68	NM_014177	TIMM21	153.0	21.752036637	123.0	35.9102446977
69	NM_020992	PDLIM1	64.0	8.83398671662	46.0	10.1334304698
70	NM_005802	TOPORS	258.0	13.4835787546	232.0	16.1238556149
71	NM_005258	GCHFR	1.0	0.305875241327	1.0	0.855251164966
72	NM_001012964	KLK6	0.0	-	0.0	-
73	NM_003824	FADD	210.0	24.7159740334	148.0	51.4787543315
74	NM_003825	SNAP23	291.0	24.0302584992	265.0	90.8704362777
75	NM_003826	NAPG	182.0	10.6843086315	151.0	35.0707626273
76	NM_003827	NAPA	1030.0	120.769741117	896.0	220.053813256
77	NM_003820	TNFRSF14	8.0	0.498346865619	3.0	0.767919179811
78	NM_003821	RIPK2	84.0	7.08683944046	32.0	4.29996888856
79	NM_003795	SNX3	764.0	94.6704727038	474.0	211.399198997
80	NM_003823	TNFRSF6B	2.0	0.377643371544	2.0	0.483032219416
81	NM_012181	FKBP8	909.0	110.441751411	724.0	127.130813266
82	NM_012180	FBXO8	84.0	7.14767068029	40.0	9.08704362777
83	NM_012183	FOXD3	17.0	1.79280164416	17.0	2.5800374392
84	NM_012182	FOXB1	0.0	-	0.0	-
85	NM_001018088	VPS13C	99.0	1.4792282584	97.0	1.94310990773
86	NM_020437	ASPHD2	68.0	4.47632212512	17.0	3.34010252264
87	NM_012186	FOXE3	0.0	-	0.0	-
88	NM_020733	HEG1	120.0	2.85830992223	109.0	5.73364836716
89	NM_020731	AHRR	33.0	1.27154391399	32.0	3.23094884543
90	NM_020737	LRFN2	0.0	-	0.0	-
91	NM_001025780	ABHD17B	307.0	21.4800569295	95.0	23.896723727
92	NM_001300829	CIRBP	2278.0	280.048956718	1958.0	477.649165723
93	NM_002224	ITPR3	356.0	8.59702145451	332.0	9.03263019287
94	NM_175856	CHSY3	56.0	3.4974188533	55.0	4.52808515993
95	NM_001688	ATP5PB	757.0	78.5784905423	604.0	170.850563461
96	NM_014171	CRIPT	112.0	3.83694207845	74.0	52.7404885063
97	NM_001199973	RPL36A-HNRNPH2	0.0	-	0.0	-
98	NM_001867	COX7C	648.0	347.227770268	357.0	405.509321889
99	NM_144646	JCHAIN	0.0	-	0.0	-
100	NM_144647	CAPSL	0.0	-	0.0	-
101	NM_144644	SPATA4	1.0	0.176876761611	1.0	0.237569768046
102	NM_144645	C4orf36	0.0	-	0.0	-
103	NM_144642	SYNPR	0.0	-	0.0	-
104	NM_144643	SCLT1	193.0	13.7778023188	82.0	8.6518151231
105	NM_001161546	PROB1	410.0	27.5043092271	407.0	29.1214705236
106	NM_144641	PPM1M	34.0	3.37506945847	33.0	5.21517286463
107	NM_133447	AGAP11	0.0	-	0.0	-
108	NM_001008783	SLC35D3	1.0	0.0907569900401	0.0	-
109	NM_000159	GCDH	187.0	21.6583387156	176.0	29.1447777401
110	NM_000158	GBE1	177.0	12.4561992032	138.0	14.2704070627
111	NM_144648	LRGUK	1.0	0.0701250955198	1.0	0.088010107775
112	NM_144649	TMEM71	2.0	0.20960023745	1.0	0.262441693221
113	NM_021020	LZTS1	747.0	29.8429232751	695.0	84.6297530492
114	NM_021021	SNTB1	493.0	21.6116382319	443.0	59.7485762835
115	NM_021023	CFHR3	0.0	-	0.0	-
116	NM_001347869	ZNF174	57.0	4.38485914737	36.0	10.4682742592
117	NM_021025	TLX3	25.0	3.65185946193	19.0	4.73024188843
118	NM_021026	RFPL1	0.0	-	0.0	-
119	NM_021027	UGT1A9	0.0	-	0.0	-
120	NM_015225	PRUNE2	119.0	2.06218487095	115.0	2.70640341131
121	NM_175068	KRT73	0.0	-	0.0	-
122	NM_001143679	GSTK1	145.0	25.7935659255	131.0	33.6509601481
123	NM_152694	RTL3	0.0	-	0.0	-
124	NM_173536	GABRG1	0.0	-	0.0	-
125	NM_173537	GTF2IRD2	0.0	-	0.0	-
126	NM_173535	CLEC4F	2.0	0.176376099528	2.0	0.24642830177
127	NM_001297658	TSSC4	288.0	30.7137631076	187.0	41.1945977792
128	NM_001286495	FAM214A	9.0	0.464128972239	9.0	0.603567473431
129	NM_023009	MARCKSL1	4798.0	669.904768134	3667.0	1360.08934625
130	NM_173531	ZNF100	76.0	3.70800169509	49.0	6.56007569445
131	NM_001286499	PIF1	30.0	2.41160022558	18.0	2.22162017385
132	NM_001297656	KIF2C	1036.0	75.363660027	1017.0	110.01813535
133	NM_001297650	CD163L1	7.0	0.328659489659	7.0	0.347591832756
134	NM_173538	CNBD1	0.0	-	0.0	-
135	NM_006885	ZFHX3	240.0	3.25870821168	226.0	4.43557637122
136	NM_001001952	OR5D18	0.0	-	0.0	-
137	NM_001001953	OR10G9	0.0	-	0.0	-
138	NM_002226	JAG2	333.0	12.4462129688	304.0	17.8367151757
139	NM_001001957	OR2W3	0.0	-	0.0	-
140	NM_001001954	OR5A2	0.0	-	0.0	-
141	NM_001001955	OR4C13	0.0	-	0.0	-
142	NM_001282864	SLC2A11	16.0	1.06906395621	14.0	1.89878523565
143	NM_001001958	OR7G3	0.0	-	0.0	-
144	NM_001001959	OR11L1	0.0	-	0.0	-
145	NM_152695	ZNF449	24.0	1.28951395161	24.0	3.36168087964
146	NM_015259	ICOSLG	35.0	2.31096477364	31.0	7.43758026299
147	NM_001282862	RASGEF1A	0.0	-	0.0	-
148	NM_001170700	DTHD1	0.0	-	0.0	-
149	NM_001319119	DNPEP	518.0	27.8938583655	348.0	53.598155635
150	NM_001193653	C17orf62	401.0	36.1229689689	319.0	123.351783713
151	NM_012184	FOXD4L1	0.0	-	0.0	-
152	NM_006272	S100B	6.0	1.15289364088	1.0	0.781681172281
153	NM_182976	ZNF326	394.0	8.82117693709	317.0	39.527860446
154	NM_006270	RRAS	217.0	47.9972852063	176.0	58.4226366571
155	NM_006271	S100A1	18.0	6.60875900201	12.0	9.18269671859
156	NM_003356	UCP3	0.0	-	0.0	-
157	NM_003357	SCGB1A1	0.0	-	0.0	-
158	NM_006274	CCL19	0.0	-	0.0	-
159	NM_003355	UCP2	247.0	32.7266066983	51.0	11.9597219359
160	NM_001002030	ECHDC1	272.0	25.3613598983	168.0	40.4403530984
161	NM_001170704	MBNL3	63.0	1.19143339969	38.0	10.6658736017
162	NM_003358	UGCG	1131.0	61.480237346	605.0	111.345040907
163	NM_003359	UGDH	582.0	39.7270189022	400.0	58.7445244623
164	NM_001002034	FAM109B	0.0	-	0.0	-
165	NM_001145006	MUC7	0.0	-	0.0	-
166	NM_001002036	ASTL	0.0	-	0.0	-
167	NM_001042507	LGALS7B	0.0	-	0.0	-
168	NM_001324080	FAM177B	0.0	-	0.0	-
169	NM_004813	PEX16	119.0	13.6019898328	105.0	22.6501977665
170	NM_004814	SNRNP40	1148.0	154.16639534	1070.0	217.276797357
171	NM_004815	ARHGAP29	54.0	1.29174164106	44.0	2.53457952217
172	NM_020199	C5orf15	235.0	22.4686216837	224.0	61.2179781239
173	NM_004817	TJP2	375.0	17.3086545291	336.0	20.5087936788
174	NM_004818	DDX23	653.0	43.5911073567	476.0	42.1479441346
175	NM_020196	XAB2	1252.0	102.842744605	1227.0	104.203761975
176	NM_020195	SDR39U1	141.0	24.9801426778	139.0	34.3700425649
177	NM_001330724	CDKL2	1.0	0.0440672958308	1.0	0.127314096361
178	NM_014314	DDX58	121.0	5.5485228543	112.0	8.79264696596
179	NM_020191	MRPS22	291.0	56.5632020466	275.0	55.3781052108
180	NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
181	NM_001303098	TMEM198	80.0	7.24247561865	52.0	10.471496258
182	NM_032968	PCDH11X	0.0	-	0.0	-
183	NM_005663	NELFA	403.0	35.6117852382	393.0	52.9067873439
184	NM_001278267	NBPF20	0.0	-	0.0	-
185	NM_032961	PCDH10	267.0	6.91236652027	171.0	11.9414751996
186	NM_001100817	ELOA3B	0.0	-	0.0	-
187	NM_001199654	PMF1	0.0	-	0.0	-
188	NM_032965	CCL15	0.0	-	0.0	-
189	NM_001303095	ISG20L2	206.0	16.4988408725	140.0	28.7499685398
190	NM_001303096	WDR75	686.0	54.7617446148	460.0	43.5988533901
191	NM_014313	TMEM50A	235.0	22.2636516336	158.0	72.6963490222
192	NM_003688	CASK	182.0	4.784499345	164.0	12.9308039475
193	NM_003689	AKR7A2	372.0	30.9771384149	370.0	74.7156920505
194	NM_014310	RASD2	0.0	-	0.0	-
195	NM_003680	YARS	775.0	54.224899415	581.0	79.8423039355
196	NM_003681	PDXK	395.0	11.6712062852	271.0	62.9415673642
197	NM_003682	MADD	295.0	10.6941936311	283.0	12.4836570226
198	NM_005667	RNF103	0.0	-	0.0	-
199	NM_003684	MKNK1	218.0	16.9193637938	122.0	19.0320913749
200	NM_003685	KHSRP	2869.0	192.522300318	2720.0	277.716389523
201	NM_003687	PDLIM4	603.0	57.3018280528	559.0	122.771175539
202	NM_006416	SLC35A1	22.0	2.51729225365	22.0	4.73171502511
203	NM_006417	IFI44	278.0	35.1267410686	209.0	34.1427796531
204	NM_003175	XCL2	0.0	-	0.0	-
205	NM_003172	SURF1	147.0	30.7373824725	131.0	31.6386103718
206	NM_001324229	STOML1	37.0	3.4395970765	23.0	6.88072439304
207	NM_006411	AGPAT1	283.0	27.345680248	209.0	53.4983695269
208	NM_001128844	SMARCA4	3602.0	136.145016904	3425.0	151.083128277
209	NM_001127325	MAD2L2	277.0	52.4398142686	248.0	85.0410120636
210	NM_001127322	CBX5	862.0	16.0650109871	618.0	233.991373415
211	NM_001127323	GRM8	0.0	-	0.0	-
212	NM_006418	OLFM4	0.0	-	0.0	-
213	NM_006419	CXCL13	0.0	-	0.0	-
214	NM_001308174	PLD4	0.0	-	0.0	-
215	NM_002460	IRF4	5.0	0.204701564733	4.0	0.64333052232
216	NM_002889	RARRES2	0.0	-	0.0	-
217	NM_001098398	COPA	1178.0	45.3421986312	1067.0	62.858188336
218	NM_001257360	AMPD2	902.0	47.8744999888	796.0	65.75715207
219	NM_002887	RARS	436.0	44.474660674	371.0	40.8023381047
220	NM_002886	RAP2B	190.0	4.92534398462	117.0	46.2253958456
221	NM_002881	RALB	359.0	34.6280264913	241.0	84.6368121466
222	NM_001346791	TSR2	226.0	11.7046128323	103.0	77.193030405
223	NM_024298	MBOAT7	494.0	41.4528623512	341.0	52.4089958067
224	NM_024299	PPDPF	874.0	233.590474431	401.0	253.489008329
225	NM_001323684	NRSN2	176.0	15.4337242797	115.0	40.7808787197
226	NM_024292	UBL5	430.0	180.69034728	233.0	228.89526111
227	NM_024293	RETREG2	200.0	9.39836445018	194.0	25.924800938
228	NM_024294	C6orf106	350.0	17.2344020034	249.0	60.5397689181
229	NM_002014	FKBP4	1116.0	65.0594430703	930.0	146.973053458
230	NM_024297	PHF23	338.0	36.1875787474	157.0	28.2508089022
231	NM_003433	ZNF132	1.0	0.0719528363796	1.0	0.102823690272
232	NM_001077269	WIPF1	551.0	25.847938252	344.0	49.6181429834
233	NM_032505	KBTBD8	12.0	0.558963811362	12.0	1.44909665825
234	NM_032504	UNC80	22.0	0.353779607393	22.0	0.490739391988
235	NM_032501	ACSS1	128.0	7.58158555799	117.0	12.3267722255
236	NM_001469	XRCC6	1509.0	145.553459541	1339.0	159.574444821
237	NM_001081552	SPAG11A	0.0	-	0.0	-
238	NM_005250	FOXL1	0.0	-	0.0	-
239	NM_032508	TMEM185A	79.0	6.12479015935	26.0	5.38491474238
240	NM_001355219	OR10G6	0.0	-	0.0	-
241	NM_031963	KRTAP9-8	0.0	-	0.0	-
242	NM_002010	FGF9	10.0	0.481432774981	5.0	1.73914710579
243	NM_001004195	OR4F4	0.0	-	0.0	-
244	NM_004104	FASN	9662.0	249.134118321	9553.0	276.460279542
245	NM_001077268	ZFYVE19	133.0	12.7610397096	130.0	20.0222995188
246	NM_001303115	TUBA1C	858.0	96.8532103432	857.0	150.122340029
247	NM_002087	GRN	1962.0	182.391607137	1690.0	206.829679878
248	NM_002086	GRB2	1256.0	82.9306215911	585.0	195.079652192
249	NM_002081	GPC1	2154.0	127.445417087	1822.0	236.945881786
250	NM_002080	GOT2	403.0	35.698572692	357.0	60.2148413014
251	NM_001010893	SLC10A5	0.0	-	0.0	-
252	NM_003014	SFRP4	0.0	-	0.0	-
253	NM_001104595	FAM118A	82.0	5.13887984467	50.0	10.1531213718
254	NM_001282136	MEI4	0.0	-	0.0	-
255	NM_002089	CXCL2	0.0	-	0.0	-
256	NM_002088	GRIK5	32.0	1.97533243876	25.0	1.85260828293
257	NM_001329684	OARD1	66.0	10.0868094649	45.0	21.3812791242
258	NM_001288726	ELP4	102.0	8.05981260898	83.0	11.2570838971
259	NM_006536	CLCA2	0.0	-	0.0	-
260	NM_014008	CCDC22	142.0	13.3543099109	120.0	13.8910221061
261	NM_014009	FOXP3	0.0	-	0.0	-
262	NM_001284223	LRIT2	0.0	-	0.0	-
263	NM_014007	ZBTB43	93.0	3.39622929959	76.0	11.8053900121
264	NM_001461	FMO5	4.0	0.331694368162	3.0	0.408406455181
265	NM_014002	IKBKE	43.0	2.69943264935	20.0	2.0277921624
266	NM_014003	DHX38	516.0	25.2658168582	494.0	29.2442967565
267	NM_014000	VCL	2503.0	99.5036246459	2447.0	156.729485513
268	NM_001282187	CYSLTR1	0.0	-	0.0	-
269	NM_015351	TTC9	126.0	5.26724553007	63.0	20.5375335802
270	NM_018230	NUP133	415.0	21.7043056433	398.0	25.0070414095
271	NM_001319240	LOC100287896	10.0	0.881524038264	0.0	-
272	NM_015352	POFUT1	309.0	12.9123425069	291.0	54.3821017107
273	NM_015355	SUZ12	141.0	6.83497569157	106.0	10.4132608059
274	NM_015354	NUP188	1866.0	71.4581495744	1846.0	76.6842630257
275	NM_005006	NDUFS1	1318.0	82.7645735772	1144.0	114.237119892
276	NM_000330	RS1	0.0	-	0.0	-
277	NM_005642	TAF7	986.0	93.6975165174	797.0	165.539971916
278	NM_018238	AGK	98.0	7.3069150812	96.0	16.4984621894
279	NM_006532	ELL	268.0	14.5139966759	235.0	27.4656624119
280	NM_000333	ATXN7	37.0	1.11685740366	31.0	2.5236134599
281	NM_002229	JUNB	1306.0	156.841572395	1012.0	211.404325317
282	NM_002228	JUN	2879.0	188.949252634	1278.0	279.837150754
283	NM_002559	P2RX3	0.0	-	0.0	-
284	NM_002558	P2RX1	0.0	-	0.0	-
285	NM_133372	FNIP1	100.0	3.29738504787	89.0	5.54410888001
286	NM_001009954	ERCC6L	148.0	7.3928490531	112.0	7.21807720787
287	NM_001080495	TNRC18	659.0	13.5970370877	584.0	14.2993155369
288	NM_002221	ITPKB	79.0	2.79601342393	67.0	5.1432475021
289	NM_001080448	EPHA6	1.0	0.0593116799202	1.0	0.064276170665
290	NM_002551	OR3A2	0.0	-	0.0	-
291	NM_002550	OR3A1	0.0	-	0.0	-
292	NM_002557	OVGP1	2.0	0.194548659292	2.0	0.214127684896
293	NM_002556	OSBP	470.0	20.1656211138	424.0	38.1475890908
294	NM_001113756	TYMP	8.0	0.946669764803	6.0	0.9030602363
295	NM_001317946	SMARCB1	1279.0	158.306408171	1127.0	207.414646451
296	NM_001039469	MARK2	326.0	15.0342629189	202.0	18.6117395469
297	NM_001004063	OR4K1	0.0	-	0.0	-
298	NM_007001	SLC35D2	29.0	3.889657051	22.0	4.73171502511
299	NM_001004064	OR8J3	0.0	-	0.0	-
300	NM_001004067	NOMO3	17.0	0.859016172412	17.0	1.01049708371
301	NM_001323027	IQCG	22.0	2.02274832861	20.0	3.27461031631
302	NM_003019	SFTPD	0.0	-	0.0	-
303	NM_000488	SERPINC1	0.0	-	0.0	-
304	NM_001039465	SRSF5	1395.0	184.272695735	1052.0	280.133916378
305	NM_001039464	MROH7	0.0	-	0.0	-
306	NM_000487	ARSA	52.0	2.62818782096	34.0	4.84642326814
307	NM_001256369	CCR9	0.0	-	0.0	-
308	NM_001291978	NOP14	396.0	23.6287996274	355.0	30.0783262271
309	NM_001163560	MEIOB	0.0	-	0.0	-
310	NM_000338	SLC12A1	0.0	-	0.0	-
311	NM_005686	SOX13	236.0	12.6366351848	118.0	13.7691319175
312	NM_005687	FARSB	638.0	56.1051661405	559.0	68.8767103447
313	NM_005684	GPR52	0.0	-	0.0	-
314	NM_001348913	DYNC2LI1	124.0	12.4393016726	88.0	17.0594099039
315	NM_005683	GPR55	0.0	-	0.0	-
316	NM_005680	TAF1B	85.0	8.06331839959	69.0	8.51621066643
317	NM_001318966	EIF2B4	351.0	42.2224244458	317.0	45.2745434971
318	NM_033108	HSFY1	0.0	-	0.0	-
319	NM_033109	PNPT1	351.0	16.594245723	316.0	29.3010794528
320	NM_001130009	GEN1	36.0	1.13752618	26.0	2.07932351438
321	NM_000484	APP	4378.0	262.811408769	3670.0	346.038392881
322	NM_018050	MANSC1	9.0	0.854506496995	6.0	1.0096715142
323	NM_018053	XKR8	38.0	3.07852295265	31.0	5.69087580729
324	NM_018052	VAC14	310.0	21.710855681	202.0	18.7543582407
325	NM_001177701	IFT27	77.0	15.3219494746	36.0	13.9950190631
326	NM_001130002	PQLC2L	0.0	-	0.0	-
327	NM_033102	SLC45A3	32.0	2.06352735249	12.0	1.57465015932
328	NM_033103	RHPN2	96.0	5.92935387097	92.0	9.73517337706
329	NM_033104	STON2	128.0	2.15696167706	76.0	6.09814848309
330	NM_018058	CRTAC1	0.0	-	0.0	-
331	NM_033106	GALP	0.0	-	0.0	-
332	NM_033107	GTPBP10	225.0	6.50623648766	161.0	30.1652376097
333	NM_002592	PCNA	1935.0	311.44081629	1454.0	403.436990375
334	NM_001206651	SH3GLB1	551.0	18.5902018771	450.0	82.8186254683
335	NM_001199085	TDRD5	0.0	-	0.0	-
336	NM_001300761	TTC29	0.0	-	0.0	-
337	NM_001349205	LPIN1	163.0	6.04772280909	141.0	11.0573734759
338	NM_001242853	DEFB131B	0.0	-	0.0	-
339	NM_004586	RPS6KA3	201.0	5.68558994298	194.0	19.0325124296
340	NM_001287045	SH3GLB2	339.0	32.0747014991	278.0	49.9002099461
341	NM_001199206	IZUMO1R	0.0	-	0.0	-
342	NM_006542	SPHAR	0.0	-	0.0	-
343	NM_005641	TAF6	1707.0	134.785663774	1333.0	142.926597709
344	NM_001001557	GDF6	1.0	0.0589748639985	1.0	0.159421818031
345	NM_001353361	GPR137C	8.0	0.443270420867	8.0	1.30397038605
346	NM_013237	PRELID1	120.0	20.5582762356	47.0	15.5305836547
347	NM_001353366	NOM1	156.0	5.59570581289	151.0	12.7345112556
348	NM_016034	MRPS2	476.0	68.7031015246	441.0	107.9430637
349	NM_001300813	SEC24B	227.0	10.2370168908	210.0	11.7522966087
350	NM_001012968	SPIN4	231.0	12.2515977316	142.0	41.2915262446
351	NM_001256182	ANKRD11	471.0	10.9497858617	317.0	8.65042891893
352	NM_001324188	LRRN1	6.0	0.209633816469	3.0	0.30416882436
353	NM_004322	BAD	504.0	89.8013723215	473.0	203.46374608
354	NM_080817	GPR82	0.0	-	0.0	-
355	NM_001142353	PPP3CB	124.0	7.66743460058	95.0	13.1295687397
356	NM_018292	QRSL1	92.0	4.87231479605	72.0	9.89439911077
357	NM_033360	KRAS	119.0	4.4069615556	84.0	32.1394385151
358	NM_134442	CREB1	244.0	5.21294352314	167.0	35.4979248149
359	NM_079834	SCAMP4	228.0	18.4848709038	207.0	65.4267141199
360	NM_001270399	TUBA1A	1652.0	145.510139642	863.0	138.798560191
361	NM_012377	OR7C2	0.0	-	0.0	-
362	NM_012374	OR4D1	0.0	-	0.0	-
363	NM_012375	OR52A1	0.0	-	0.0	-
364	NM_000138	FBN1	264.0	4.92308750967	187.0	4.7333625582
365	NM_001270393	PKIB	2.0	0.218526099265	0.0	-
366	NM_012378	OR8B8	0.0	-	0.0	-
367	NM_001270396	GLIPR1L2	0.0	-	0.0	-
368	NM_005647	TBL1X	74.0	2.82390017199	44.0	5.53397812625
369	NM_014911	AAK1	468.0	4.79970251715	276.0	20.8567487839
370	NM_014912	CPEB3	16.0	0.594146901594	12.0	1.2480059918
371	NM_014913	ADNP2	402.0	16.2746977763	229.0	14.7062402174
372	NM_014915	ANKRD26	64.0	2.05896135304	59.0	2.50677065594
373	NM_014916	LMTK2	637.0	15.5307683601	460.0	22.234255685
374	NM_001323949	MBD1	345.0	22.6970501472	173.0	27.2217930321
375	NM_005022	PFN1	8058.0	1287.44435257	4353.0	2244.30643471
376	NM_005023	PGGT1B	67.0	5.35825674861	57.0	10.9621478684
377	NM_005021	ENPP3	0.0	-	0.0	-
378	NM_005027	PIK3R2	356.0	19.5763239424	123.0	12.2656391354
379	NM_005024	SERPINB10	0.0	-	0.0	-
380	NM_005025	SERPINI1	156.0	17.8125085562	126.0	22.286471963
381	NM_001005333	MAGED1	2689.0	201.38785974	2508.0	218.350231554
382	NM_001185098	INS	0.0	-	0.0	-
383	NM_004328	BCS1L	182.0	23.8678331726	164.0	28.3861934277
384	NM_001185095	AIF1L	52.0	3.22635290113	42.0	17.2499811239
385	NM_001005338	OR5H1	0.0	-	0.0	-
386	NM_001005339	RGS10	326.0	78.6471563536	308.0	123.024590653
387	NM_177400	NKX6-2	0.0	-	0.0	-
388	NM_177401	MIDN	1602.0	92.1114298446	948.0	146.942726808
389	NM_022778	CEP85	321.0	17.5631169364	295.0	28.1067142353
390	NM_001163857	TEX33	0.0	-	0.0	-
391	NM_001287435	CEBPA	115.0	9.53258852628	89.0	18.7535509072
392	NM_020899	ZBTB4	48.0	1.76174255456	38.0	2.72432077203
393	NM_012188	FOXI1	0.0	-	0.0	-
394	NM_014371	AKAP8L	506.0	49.8658191666	433.0	48.6514978773
395	NM_001002814	RAB11FIP1	61.0	1.69341037055	60.0	3.39702565524
396	NM_001042693	SHISAL2A	0.0	-	0.0	-
397	NM_130773	CNTNAP5	0.0	-	0.0	-
398	NM_022917	NOL6	343.0	15.4140826589	311.0	19.7110414524
399	NM_001316951	GPALPP1	155.0	15.2613102913	117.0	24.9427355882
400	NM_001042697	ZSWIM7	106.0	11.5184050768	88.0	45.3707710209
401	NM_001206977	NR1H4	0.0	-	0.0	-
402	NM_001856	COL16A1	25.0	0.976401535935	25.0	1.13234188508
403	NM_001855	COL15A1	99.0	3.98207592394	90.0	4.71034658891
404	NM_001853	COL9A3	816.0	71.6139486544	802.0	85.1130976872
405	NM_001852	COL9A2	411.0	31.661815028	401.0	42.2481680549
406	NM_001851	COL9A1	5.0	0.288325022563	5.0	0.394231827669
407	NM_001171623	VEGFA	252.0	15.0118655725	51.0	15.9120763954
408	NM_001322811	GDPGP1	11.0	1.6319588556	8.0	1.50666008336
409	NM_001859	SLC31A1	175.0	7.98777380423	149.0	56.7107644204
410	NM_001858	COL19A1	595.0	14.8725481954	504.0	32.0550830334
411	NM_004442	EPHB2	6.0	0.118537393097	6.0	0.441475803778
412	NM_013233	STK39	318.0	21.1827480046	265.0	35.2830265401
413	NM_001348002	CCDC171	12.0	0.386169184713	9.0	0.526785137842
414	NM_001111298	PPIL6	1.0	0.0518518894595	1.0	0.215077955687
415	NM_148962	OXER1	0.0	-	0.0	-
416	NM_001288645	ZNF286A	24.0	0.934000201569	7.0	1.24115717843
417	NM_001331076	GPR142	0.0	-	0.0	-
418	NM_001354609	BRAF	49.0	1.1021414301	45.0	4.25955170052
419	NM_001350989	SFXN2	56.0	4.55029308335	43.0	9.67784212988
420	NM_182663	RASSF5	30.0	1.79941457976	28.0	4.85798991079
421	NM_206862	TACC2	561.0	12.6183947405	544.0	13.4102454622
