	AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
78	NM_003821	RIPK2	163.0	18.3339156714	62.0	11.1071168844
79	NM_003795	SNX3	493.0	81.4446242372	341.0	202.755989506
80	NM_003823	TNFRSF6B	1.0	0.251736499139	1.0	0.321988545411
81	NM_012181	FKBP8	575.0	93.1389986022	470.0	110.028308018
82	NM_012180	FBXO8	61.0	6.92005269093	19.0	5.75453903501
83	NM_012183	FOXD3	6.0	0.843585076903	6.0	1.21401109188
84	NM_012182	FOXB1	0.0	-	0.0	-
85	NM_001018088	VPS13C	55.0	1.09561257247	55.0	1.46886755836
86	NM_020437	ASPHD2	42.0	3.68600590801	19.0	4.97689862488
87	NM_012186	FOXE3	0.0	-	0.0	-
88	NM_020733	HEG1	163.0	5.17618741923	154.0	10.7998965514
89	NM_020731	AHRR	22.0	1.13014566133	22.0	2.96140020515
90	NM_020737	LRFN2	0.0	-	0.0	-
91	NM_001025780	ABHD17B	118.0	11.0071117959	40.0	13.4143324801
92	NM_001300829	CIRBP	1118.0	183.238344968	882.0	286.852896016
93	NM_002224	ITPR3	283.0	9.11126683548	266.0	9.64832892098
94	NM_175856	CHSY3	37.0	3.08074435588	37.0	4.0611397851
95	NM_001688	ATP5PB	673.0	93.1359147208	493.0	185.917689569
96	NM_014171	CRIPT	186.0	8.49521710809	114.0	108.320734777
97	NM_001199973	RPL36A-HNRNPH2	0.0	-	0.0	-
98	NM_001867	COX7C	801.0	572.2242773	436.0	660.257636649
99	NM_144646	JCHAIN	0.0	-	0.0	-
100	NM_144647	CAPSL	0.0	-	0.0	-
101	NM_144644	SPATA4	0.0	-	0.0	-
102	NM_144645	C4orf36	0.0	-	0.0	-
103	NM_144642	SYNPR	0.0	-	0.0	-
104	NM_144643	SCLT1	150.0	14.2760551476	47.0	6.61128004634
105	NM_001161546	PROB1	264.0	23.6110407006	263.0	25.088168524
106	NM_144641	PPM1M	29.0	3.83792172903	28.0	5.899390132
107	NM_133447	AGAP11	1.0	0.0921571019036	0.0	-
108	NM_001008783	SLC35D3	2.0	0.241993888062	2.0	0.464837180665
109	NM_000159	GCDH	151.0	23.3160404314	129.0	28.4794834391
110	NM_000158	GBE1	110.0	10.320465381	96.0	13.2349658722
111	NM_144648	LRGUK	3.0	0.280471694379	3.0	0.352004426763
112	NM_144649	TMEM71	0.0	-	0.0	-
113	NM_021020	LZTS1	628.0	33.4483517651	570.0	92.5353010655
114	NM_021021	SNTB1	454.0	26.5332800108	385.0	69.2275372633
115	NM_021023	CFHR3	0.0	-	0.0	-
116	NM_001347869	ZNF174	58.0	5.94844023892	20.0	7.75348417349
117	NM_021025	TLX3	22.0	4.28441020973	18.0	5.97443129807
118	NM_021026	RFPL1	0.0	-	0.0	-
119	NM_021027	UGT1A9	0.0	-	0.0	-
120	NM_015225	PRUNE2	82.0	1.89447467886	78.0	2.44727972456
121	NM_175068	KRT73	0.0	-	0.0	-
122	NM_001143679	GSTK1	91.0	21.5813741778	86.0	29.452280871
123	NM_152694	RTL3	0.0	-	0.0	-
124	NM_173536	GABRG1	0.0	-	0.0	-
125	NM_173537	GTF2IRD2	0.0	-	0.0	-
126	NM_173535	CLEC4F	1.0	0.117572040641	1.0	0.164268732489
127	NM_001297658	TSSC4	199.0	28.2935822223	134.0	39.3548060321
128	NM_001286495	FAM214A	5.0	0.343764077212	5.0	0.447041292291
129	NM_023009	MARCKSL1	3830.0	712.928402316	2830.0	1399.38521754
130	NM_173531	ZNF100	55.0	3.57753044918	43.0	7.67494980341
131	NM_001286499	PIF1	20.0	2.14342540734	16.0	2.63276202835
132	NM_001297656	KIF2C	485.0	47.0368557056	463.0	66.7757286519
133	NM_001297650	CD163L1	4.0	0.250381620242	4.0	0.264804787346
134	NM_173538	CNBD1	0.0	-	0.0	-
135	NM_006885	ZFHX3	287.0	5.19529780956	275.0	7.19562684837
136	NM_001001952	OR5D18	0.0	-	0.0	-
137	NM_001001953	OR10G9	0.0	-	0.0	-
138	NM_002226	JAG2	279.0	13.9024555553	252.0	19.7122478987
139	NM_001001957	OR2W3	0.0	-	0.0	-
140	NM_001001954	OR5A2	0.0	-	0.0	-
141	NM_001001955	OR4C13	0.0	-	0.0	-
142	NM_001282864	SLC2A11	17.0	1.51435237763	13.0	2.35063652648
143	NM_001001958	OR7G3	0.0	-	0.0	-
144	NM_001001959	OR11L1	0.0	-	0.0	-
145	NM_152695	ZNF449	15.0	1.0744850573	14.0	2.61437327623
146	NM_015259	ICOSLG	24.0	2.11266598733	18.0	5.75753775259
147	NM_001282862	RASGEF1A	0.0	-	0.0	-
148	NM_001170700	DTHD1	0.0	-	0.0	-
149	NM_001319119	DNPEP	371.0	26.6346539663	265.0	54.4140176371
150	NM_001193653	C17orf62	227.0	27.2620958393	155.0	79.9062531178
151	NM_012184	FOXD4L1	0.0	-	0.0	-
152	NM_006272	S100B	4.0	1.02468953835	1.0	1.04213496956
153	NM_182976	ZNF326	255.0	7.61140462057	184.0	30.5883595181
154	NM_006270	RRAS	137.0	40.3991125165	121.0	53.5486064493
155	NM_006271	S100A1	18.0	8.81077746988	12.0	12.2423434318
156	NM_003356	UCP3	1.0	0.119899239796	1.0	0.309643936641
157	NM_003357	SCGB1A1	0.0	-	0.0	-
158	NM_006274	CCL19	0.0	-	0.0	-
159	NM_003355	UCP2	272.0	48.0471072719	87.0	27.1997227054
160	NM_001002030	ECHDC1	163.0	20.2621513512	115.0	36.90607119
161	NM_001170704	MBNL3	52.0	1.31107302621	32.0	11.974492932
162	NM_003358	UGCG	1063.0	77.0372041041	604.0	148.19950762
163	NM_003359	UGDH	260.0	23.6608671961	186.0	36.4178802088
164	NM_001002034	FAM109B	0.0	-	0.0	-
165	NM_001145006	MUC7	0.0	-	0.0	-
166	NM_001002036	ASTL	0.0	-	0.0	-
167	NM_001042507	LGALS7B	0.0	-	0.0	-
168	NM_001324080	FAM177B	0.0	-	0.0	-
169	NM_004813	PEX16	99.0	15.0863784036	87.0	25.0205164352
170	NM_004814	SNRNP40	809.0	144.84071805	764.0	206.83177055
171	NM_004815	ARHGAP29	86.0	2.74267702748	67.0	5.14543818962
172	NM_020199	C5orf15	200.0	25.493700702	179.0	65.2196272112
173	NM_004817	TJP2	174.0	10.7071924301	157.0	12.7759972212
174	NM_004818	DDX23	215.0	19.1345167275	166.0	19.5961993423
175	NM_020196	XAB2	760.0	83.2294911279	749.0	84.8037331476
176	NM_020195	SDR39U1	133.0	31.4138930262	131.0	43.1847970547
177	NM_001330724	CDKL2	2.0	0.117500770461	1.0	0.169734767371
178	NM_014314	DDX58	57.0	3.48466619446	51.0	5.3378468257
179	NM_020191	MRPS22	232.0	60.1205992062	217.0	58.2585202787
180	NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
181	NM_001303098	TMEM198	83.0	10.0177332877	49.0	13.1551497403
182	NM_032968	PCDH11X	0.0	-	0.0	-
183	NM_005663	NELFA	340.0	40.0554794214	331.0	59.4074829034
184	NM_001278267	NBPF20	0.0	-	0.0	-
185	NM_032961	PCDH10	202.0	6.97206108905	161.0	14.9893245909
186	NM_001100817	ELOA3B	0.0	-	0.0	-
187	NM_001199654	PMF1	0.0	-	0.0	-
188	NM_032965	CCL15	0.0	-	0.0	-
189	NM_001303095	ISG20L2	143.0	15.2692100185	106.0	29.0208094064
190	NM_001303096	WDR75	375.0	39.9097259113	243.0	30.7056169191
191	NM_014313	TMEM50A	277.0	34.9866710913	168.0	103.052637749
192	NM_003688	CASK	115.0	4.03048463093	104.0	10.9322444962
193	NM_003689	AKR7A2	282.0	31.3070237246	281.0	75.6503143316
194	NM_014310	RASD2	1.0	0.0978316475457	0.0	-
195	NM_003680	YARS	652.0	60.8189567026	529.0	96.9185521686
196	NM_003681	PDXK	350.0	13.7873566965	250.0	77.4109841603
197	NM_003682	MADD	188.0	9.08611426581	178.0	10.468144591
198	NM_005667	RNF103	0.0	-	0.0	-
199	NM_003684	MKNK1	127.0	13.1409140129	76.0	15.806459152
200	NM_003685	KHSRP	2397.0	214.443479583	2264.0	308.179216446
201	NM_003687	PDLIM4	574.0	72.7205868559	522.0	152.844363239
202	NM_006416	SLC35A1	20.0	3.05095127498	20.0	5.73482557211
203	NM_006417	IFI44	194.0	32.680531496	123.0	26.7887234084
204	NM_003175	XCL2	0.0	-	0.0	-
205	NM_003172	SURF1	122.0	34.0097699844	114.0	36.7066941768
206	NM_001324229	STOML1	31.0	3.84203979185	12.0	4.78610134166
207	NM_006411	AGPAT1	271.0	34.9112906128	192.0	65.5224014661
208	NM_001128844	SMARCA4	2684.0	135.249251657	2527.0	148.612367312
209	NM_001127325	MAD2L2	322.0	81.2702442664	256.0	117.033723373
210	NM_001127322	CBX5	425.0	10.5598319958	307.0	154.968726645
211	NM_001127323	GRM8	0.0	-	0.0	-
212	NM_006418	OLFM4	0.0	-	0.0	-
213	NM_006419	CXCL13	0.0	-	0.0	-
214	NM_001308174	PLD4	0.0	-	0.0	-
215	NM_002460	IRF4	4.0	0.21832600451	2.0	0.428843151189
216	NM_002889	RARRES2	0.0	-	0.0	-
217	NM_001098398	COPA	693.0	35.5618902151	640.0	50.2656996661
218	NM_001257360	AMPD2	701.0	49.6032404991	578.0	63.6578672199
219	NM_002887	RARS	299.0	40.6622737583	283.0	41.4946297484
220	NM_002886	RAP2B	184.0	6.35909197636	97.0	51.0929323933
221	NM_002881	RALB	234.0	30.0914744018	151.0	70.6990404708
222	NM_001346791	TSR2	200.0	13.8093401333	91.0	90.9235901788
223	NM_024298	MBOAT7	461.0	51.573050269	295.0	60.4460314794
224	NM_024299	PPDPF	862.0	307.146294005	392.0	330.365847392
225	NM_001323684	NRSN2	170.0	19.8747332553	110.0	52.0050767734
226	NM_024292	UBL5	488.0	273.388748314	353.0	462.327688048
227	NM_024293	RETREG2	182.0	11.4021826081	177.0	31.5341612755
228	NM_024294	C6orf106	197.0	12.9326855569	143.0	46.3523510372
229	NM_002014	FKBP4	618.0	48.0318085327	505.0	106.399714881
230	NM_024297	PHF23	152.0	21.6960529155	89.0	21.3508691659
231	NM_003433	ZNF132	1.0	0.0959273033672	1.0	0.137084232205
232	NM_001077269	WIPF1	414.0	25.892200859	266.0	51.151458089
233	NM_032505	KBTBD8	5.0	0.310503691271	4.0	0.643977090822
234	NM_032504	UNC80	27.0	0.578852877574	27.0	0.802945967644
235	NM_032501	ACSS1	76.0	6.00147471332	68.0	9.55139354705
236	NM_001469	XRCC6	797.0	102.491047428	698.0	110.900244941
237	NM_001081552	SPAG11A	0.0	-	0.0	-
238	NM_005250	FOXL1	0.0	-	0.0	-
239	NM_032508	TMEM185A	73.0	7.54538319407	27.0	7.45527324374
240	NM_001355219	OR10G6	0.0	-	0.0	-
241	NM_031963	KRTAP9-8	0.0	-	0.0	-
242	NM_002010	FGF9	8.0	0.513475773079	4.0	1.85490051997
243	NM_001004195	OR4F4	0.0	-	0.0	-
244	NM_004104	FASN	6035.0	207.461620597	5944.0	229.332752425
245	NM_001077268	ZFYVE19	77.0	9.84961968806	70.0	14.3735140928
246	NM_001303115	TUBA1C	650.0	97.821520046	646.0	150.865987231
247	NM_002087	GRN	1403.0	173.883284773	1283.0	209.337546182
248	NM_002086	GRB2	927.0	81.6017237605	440.0	195.615426395
249	NM_002081	GPC1	2373.0	187.184800024	2007.0	347.97054419
250	NM_002080	GOT2	307.0	36.2558840566	263.0	59.1405550356
251	NM_001010893	SLC10A5	0.0	-	0.0	-
252	NM_003014	SFRP4	1.0	0.0977987408362	0.0	-
253	NM_001104595	FAM118A	65.0	5.43078094048	45.0	12.1824995743
254	NM_001282136	MEI4	0.0	-	0.0	-
255	NM_002089	CXCL2	0.0	-	0.0	-
256	NM_002088	GRIK5	51.0	4.19715213184	49.0	4.84098782494
257	NM_001329684	OARD1	61.0	12.428938365	36.0	22.8043652162
258	NM_001288726	ELP4	67.0	7.05819890793	62.0	11.2107280494
259	NM_006536	CLCA2	0.0	-	0.0	-
260	NM_014008	CCDC22	113.0	14.1679125421	89.0	13.7352725207
261	NM_014009	FOXP3	0.0	-	0.0	-
262	NM_001284223	LRIT2	0.0	-	0.0	-
263	NM_014007	ZBTB43	46.0	2.23957806418	36.0	7.45527324374
264	NM_001461	FMO5	1.0	0.110553481561	1.0	0.181495416046
265	NM_014002	IKBKE	27.0	2.25975898839	9.0	1.21655086404
266	NM_014003	DHX38	274.0	17.8866299692	240.0	18.9417365802
267	NM_014000	VCL	1663.0	88.1382896043	1582.0	135.088237472
268	NM_001282187	CYSLTR1	0.0	-	0.0	-
269	NM_015351	TTC9	100.0	5.5732347423	46.0	19.9921677119
270	NM_018230	NUP133	249.0	17.3616686978	223.0	18.6800666669
271	NM_001319240	LOC100287896	7.0	0.822671623097	1.0	0.246612092032
272	NM_015352	POFUT1	348.0	19.3874244997	324.0	80.7239354824
273	NM_015355	SUZ12	123.0	7.94908774177	93.0	12.1803045293
274	NM_015354	NUP188	969.0	49.4718579726	955.0	52.8898384692
275	NM_005006	NDUFS1	662.0	55.4218959421	584.0	77.7478495419
276	NM_000330	RS1	0.0	-	0.0	-
277	NM_005642	TAF7	439.0	55.6173129438	306.0	84.7345056103
278	NM_018238	AGK	78.0	7.75348417349	70.0	16.0385310917
279	NM_006532	ELL	205.0	14.8013184961	179.0	27.8913518299
280	NM_000333	ATXN7	41.0	1.64996289505	37.0	4.0156622959
281	NM_002229	JUNB	172.0	27.5385313431	111.0	30.9136761228
282	NM_002228	JUN	617.0	53.9862293302	283.0	82.6143080233
283	NM_002559	P2RX3	0.0	-	0.0	-
284	NM_002558	P2RX1	0.0	-	0.0	-
285	NM_133372	FNIP1	86.0	3.78061482605	76.0	6.31174804183
286	NM_001009954	ERCC6L	84.0	5.59401629558	60.0	5.15524213663
287	NM_001080495	TNRC18	600.0	16.5045784204	545.0	17.7907076227
288	NM_002221	ITPKB	34.0	1.60429930562	25.0	2.55856790308
289	NM_001080448	EPHA6	0.0	-	0.0	-
290	NM_002551	OR3A2	0.0	-	0.0	-
291	NM_002550	OR3A1	0.0	-	0.0	-
292	NM_002557	OVGP1	0.0	-	0.0	-
293	NM_002556	OSBP	276.0	15.7876374573	249.0	29.8672270916
294	NM_001113756	TYMP	11.0	1.73538373389	11.0	2.20725481129
295	NM_001317946	SMARCB1	910.0	150.163250522	780.0	191.383470105
296	NM_001039469	MARK2	288.0	17.707259267	175.0	21.4965103036
297	NM_001004063	OR4K1	0.0	-	0.0	-
298	NM_007001	SLC35D2	28.0	5.00686247366	26.0	7.45527324374
299	NM_001004064	OR8J3	0.0	-	0.0	-
300	NM_001004067	NOMO3	11.0	0.741036195914	11.0	0.871712243545
301	NM_001323027	IQCG	11.0	1.34836097031	7.0	1.52799519185
302	NM_003019	SFTPD	0.0	-	0.0	-
303	NM_000488	SERPINC1	1.0	0.181835932774	1.0	0.208426993911
304	NM_001039465	SRSF5	1043.0	183.681495903	638.0	226.498301405
305	NM_001039464	MROH7	0.0	-	0.0	-
306	NM_000487	ARSA	58.0	3.90818727169	36.0	6.84130956485
307	NM_001256369	CCR9	0.0	-	0.0	-
308	NM_001291978	NOP14	230.0	18.2965255804	201.0	22.7046957878
309	NM_001163560	MEIOB	0.0	-	0.0	-
310	NM_000338	SLC12A1	0.0	-	0.0	-
311	NM_005686	SOX13	115.0	8.20940351048	67.0	10.4230224644
312	NM_005687	FARSB	596.0	69.8751497087	458.0	75.2350794801
313	NM_005684	GPR52	0.0	-	0.0	-
314	NM_001348913	DYNC2LI1	88.0	11.7693182026	55.0	14.2147209847
315	NM_005683	GPR55	0.0	-	0.0	-
316	NM_005680	TAF1B	68.0	8.59999331988	56.0	9.21466709923
317	NM_001318966	EIF2B4	191.0	30.6311805806	173.0	32.9408831536
318	NM_033108	HSFY1	0.0	-	0.0	-
319	NM_033109	PNPT1	317.0	19.9803908763	291.0	35.9735952565
320	NM_001130009	GEN1	33.0	1.39016758399	29.0	3.09201101528
321	NM_000484	APP	2450.0	196.077995717	2112.0	265.488952244
322	NM_018050	MANSC1	4.0	0.506322431878	2.0	0.448697000781
323	NM_018053	XKR8	35.0	3.78025556378	33.0	8.07654601405
324	NM_018052	VAC14	307.0	28.6647355643	230.0	28.469051084
325	NM_001177701	IFT27	51.0	13.5296883958	31.0	16.0667118568
326	NM_001130002	PQLC2L	0.0	-	0.0	-
327	NM_033102	SLC45A3	27.0	2.32123084733	14.0	2.44920528946
328	NM_033103	RHPN2	52.0	4.28187316293	48.0	6.77160189825
329	NM_033104	STON2	95.0	2.13427502458	67.0	7.16726599923
330	NM_018058	CRTAC1	1.0	0.100607493601	1.0	0.14640264678
331	NM_033106	GALP	0.0	-	0.0	-
332	NM_033107	GTPBP10	273.0	10.5245683143	182.0	45.4617950894
333	NM_002592	PCNA	1821.0	390.749852766	1208.0	446.861110762
334	NM_001206651	SH3GLB1	483.0	21.7257088633	390.0	95.6917350526
335	NM_001199085	TDRD5	0.0	-	0.0	-
336	NM_001300761	TTC29	0.0	-	0.0	-
337	NM_001349205	LPIN1	103.0	5.09490177273	98.0	10.2459742314
338	NM_001242853	DEFB131B	0.0	-	0.0	-
339	NM_004586	RPS6KA3	160.0	6.03383982373	152.0	19.88072865
340	NM_001287045	SH3GLB2	260.0	32.7967334887	209.0	50.0147590204
341	NM_001199206	IZUMO1R	0.0	-	0.0	-
342	NM_006542	SPHAR	0.0	-	0.0	-
343	NM_005641	TAF6	1578.0	166.116012298	1191.0	170.250731022
344	NM_001001557	GDF6	1.0	0.0786251099259	1.0	0.21254068458
345	NM_001353361	GPR137C	10.0	0.738708476895	10.0	2.17306170782
346	NM_013237	PRELID1	102.0	23.2969968292	45.0	19.8242493072
347	NM_001353366	NOM1	87.0	4.16048390066	87.0	9.78180282909
348	NM_016034	MRPS2	407.0	78.3173740555	368.0	120.087633663
349	NM_001300813	SEC24B	183.0	11.0025403517	168.0	12.5345009733
350	NM_001012968	SPIN4	135.0	9.54572315863	80.0	31.013936694
351	NM_001256182	ANKRD11	425.0	13.1724926996	271.0	9.85920707121
352	NM_001324188	LRRN1	7.0	0.326063696819	4.0	0.540689272907
353	NM_004322	BAD	285.0	67.7004592354	268.0	153.693325333
354	NM_080817	GPR82	0.0	-	0.0	-
355	NM_001142353	PPP3CB	112.0	9.23295535261	89.0	16.3987664316
356	NM_018292	QRSL1	92.0	6.49575531776	55.0	10.0765980516
357	NM_033360	KRAS	80.0	3.94981363907	51.0	26.0149797926
358	NM_134442	CREB1	176.0	5.01302856045	132.0	37.4071604861
359	NM_079834	SCAMP4	239.0	25.8329375111	218.0	91.8619320555
360	NM_001270399	TUBA1A	1127.0	132.343144137	628.0	134.656749473
361	NM_012377	OR7C2	0.0	-	0.0	-
362	NM_012374	OR4D1	0.0	-	0.0	-
363	NM_012375	OR52A1	0.0	-	0.0	-
364	NM_000138	FBN1	145.0	3.60492263304	99.0	3.34085538464
365	NM_001270393	PKIB	0.0	-	0.0	-
366	NM_012378	OR8B8	0.0	-	0.0	-
367	NM_001270396	GLIPR1L2	0.0	-	0.0	-
368	NM_005647	TBL1X	69.0	3.51043574784	46.0	7.71324117605
369	NM_014911	AAK1	345.0	4.71717382998	201.0	20.250134081
370	NM_014912	CPEB3	26.0	1.2871866285	14.0	1.94114410638
371	NM_014913	ADNP2	370.0	19.9702232982	266.0	22.7741474177
372	NM_014915	ANKRD26	50.0	2.14453205861	38.0	2.15248683951
373	NM_014916	LMTK2	675.0	21.9407566396	541.0	34.862324949
374	NM_001323949	MBD1	246.0	21.5764378584	111.0	23.2856261704
375	NM_005022	PFN1	6869.0	1463.15062604	3610.0	2481.38988176
376	NM_005023	PGGT1B	65.0	6.93036951701	54.0	13.8455074527
377	NM_005021	ENPP3	0.0	-	0.0	-
378	NM_005027	PIK3R2	354.0	25.9524716095	139.0	18.4796690692
379	NM_005024	SERPINB10	0.0	-	0.0	-
380	NM_005025	SERPINI1	116.0	17.6584587197	92.0	21.6946637458
381	NM_001005333	MAGED1	1892.0	188.911298801	1749.0	203.006644004
382	NM_001185098	INS	0.0	-	0.0	-
383	NM_004328	BCS1L	99.0	17.308965721	86.0	19.8452273488
384	NM_001185095	AIF1L	47.0	3.88777122497	24.0	13.1414985991
385	NM_001005338	OR5H1	0.0	-	0.0	-
386	NM_001005339	RGS10	201.0	64.6481050417	166.0	88.3982398901
387	NM_177400	NKX6-2	0.0	-	0.0	-
388	NM_177401	MIDN	1164.0	89.2274147569	716.0	147.960945315
389	NM_022778	CEP85	134.0	9.77452533161	121.0	15.3697835025
390	NM_001163857	TEX33	0.0	-	0.0	-
391	NM_001287435	CEBPA	76.0	8.39887111154	44.0	12.3606269432
392	NM_020899	ZBTB4	44.0	2.15302068096	39.0	3.72763662187
393	NM_012188	FOXI1	0.0	-	0.0	-
394	NM_014371	AKAP8L	291.0	38.2331206702	241.0	36.1010372066
395	NM_001002814	RAB11FIP1	43.0	1.59145789584	40.0	3.01926953796
396	NM_001042693	SHISAL2A	0.0	-	0.0	-
397	NM_130773	CNTNAP5	0.0	-	0.0	-
398	NM_022917	NOL6	216.0	12.9411130858	192.0	16.2235065531
399	NM_001316951	GPALPP1	76.0	9.97626631804	48.0	13.6424941469
400	NM_001042697	ZSWIM7	104.0	15.0665611742	71.0	48.8029588934
401	NM_001206977	NR1H4	0.0	-	0.0	-
402	NM_001856	COL16A1	14.0	0.728971918174	14.0	0.84539547063
403	NM_001855	COL15A1	99.0	5.30889155184	95.0	6.62869867244
404	NM_001853	COL9A3	485.0	56.7470798412	469.0	66.3573736746
405	NM_001852	COL9A2	265.0	27.2166192067	256.0	35.9581874713
406	NM_001851	COL9A1	4.0	0.307515236918	4.0	0.420470942163
407	NM_001171623	VEGFA	118.0	9.37152894501	28.0	11.6468646383
408	NM_001322811	GDPGP1	13.0	2.57130852692	9.0	2.25975898839
409	NM_001859	SLC31A1	179.0	10.8926878431	155.0	78.6511810793
410	NM_001858	COL19A1	455.0	15.162615898	341.0	28.914458696
411	NM_004442	EPHB2	3.0	0.079016846591	3.0	0.294287101727
412	NM_013233	STK39	203.0	18.027916393	147.0	26.0934563531
413	NM_001348002	CCDC171	6.0	0.257419793277	5.0	0.390171305027
414	NM_001111298	PPIL6	2.0	0.138257563721	2.0	0.573482557211
415	NM_148962	OXER1	1.0	0.164920962284	0.0	-
416	NM_001288645	ZNF286A	14.0	0.726370305332	1.0	0.236386712606
417	NM_001331076	GPR142	1.0	0.195531712512	1.0	0.25844947245
418	NM_001354609	BRAF	47.0	1.40939726235	44.0	5.55262538466
419	NM_001350989	SFXN2	37.0	4.00818155392	31.0	9.30178054869
420	NM_182663	RASSF5	12.0	0.959589625432	12.0	2.77571032464
421	NM_206862	TACC2	460.0	13.7941008656	454.0	14.9206587604
