	AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
40	NM_004106	FCER1G	0.0	-	0.0	-
41	NM_001291976	SPARCL1	0.0	-	0.0	-
42	NM_130759	GIMAP1	0.0	-	0.0	-
43	NM_181776	SLC36A2	0.0	-	0.0	-
44	NM_001462	FPR2	0.0	-	0.0	-
45	NM_001463	FRZB	0.0	-	0.0	-
46	NM_004101	F2RL2	34.0	2.42268030434	17.0	3.69216478381
47	NM_000331	SAA1	0.0	-	0.0	-
48	NM_007102	GUCA2B	0.0	-	0.0	-
49	NM_007101	SARDH	49.0	3.5452731054	46.0	4.07667173531
50	NM_007100	ATP5ME	170.0	113.799599501	85.0	98.897270995
51	NM_000334	SCN4A	3.0	0.0939145807391	3.0	0.133007313132
52	NM_007105	SLC22A18AS	0.0	-	0.0	-
53	NM_181435	C1QTNF3	2.0	0.127723175234	2.0	0.509030071298
54	NM_000339	SLC12A3	1.0	0.0438897852026	0.0	-
55	NM_000486	AQP2	0.0	-	0.0	-
56	NM_000485	APRT	371.0	112.327230603	230.0	103.493406761
57	NM_007108	ELOB	605.0	149.315487581	520.0	355.893293546
58	NM_000483	APOC2	0.0	-	0.0	-
59	NM_000482	APOA4	0.0	-	0.0	-
60	NM_000481	AMT	2.0	0.221920467051	2.0	0.403192135681
61	NM_016643	ZNF771	116.0	19.4795837593	97.0	24.8432286369
62	NM_030615	KIF25	0.0	-	0.0	-
63	NM_001350532	SNX14	83.0	5.31997849961	54.0	4.54340890084
64	NM_001350531	LARP1B	17.0	0.95883780743	3.0	0.384778636571
65	NM_001350530	MIER1	133.0	5.73939946161	79.0	10.6702157566
66	NM_001320272	PLD5	2.0	0.147544948202	1.0	0.183022048107
67	NM_030613	ZFP2	1.0	0.100631974556	0.0	-
68	NM_014177	TIMM21	66.0	10.5124332847	44.0	14.3918542246
69	NM_020992	PDLIM1	20.0	3.09284093953	17.0	4.19564179979
70	NM_005802	TOPORS	71.0	4.1571399065	61.0	4.74964961364
71	NM_005258	GCHFR	1.0	0.342685040986	0.0	-
72	NM_001012964	KLK6	0.0	-	0.0	-
73	NM_003824	FADD	169.0	22.2841442977	88.0	34.2925521716
74	NM_003825	SNAP23	107.0	9.89919896321	41.0	15.7511191873
75	NM_003826	NAPG	76.0	4.99849717387	36.0	9.3674543472
76	NM_003827	NAPA	525.0	68.9653644984	308.0	84.7466280863
77	NM_003820	TNFRSF14	22.0	1.53537776433	10.0	2.86777504956
78	NM_003821	RIPK2	74.0	6.99448670503	51.0	7.67779183325
79	NM_003795	SNX3	243.0	33.7348110887	94.0	46.9681734498
80	NM_003823	TNFRSF6B	38.0	8.03870865841	36.0	9.74090767666
81	NM_012181	FKBP8	1199.0	163.207234893	946.0	186.103361332
82	NM_012180	FBXO8	66.0	6.29187384265	27.0	6.87190596252
83	NM_012183	FOXD3	4.0	0.472600453042	2.0	0.340061843038
84	NM_012182	FOXB1	0.0	-	0.0	-
85	NM_001018088	VPS13C	25.0	0.41849553683	24.0	0.5386264739
86	NM_020437	ASPHD2	118.0	8.70252437015	64.0	14.0877511624
87	NM_012186	FOXE3	0.0	-	0.0	-
88	NM_020733	HEG1	144.0	3.84274339538	79.0	4.655673011
89	NM_020731	AHRR	122.0	5.26657261046	58.0	6.56083203006
90	NM_020737	LRFN2	0.0	-	0.0	-
91	NM_001025780	ABHD17B	62.0	4.86003686937	19.0	5.35450317213
92	NM_001300829	CIRBP	1367.0	188.277999765	689.0	188.306963288
93	NM_002224	ITPR3	1189.0	32.1684910077	1108.0	33.7727735927
94	NM_175856	CHSY3	47.0	3.28857915477	46.0	4.24287805747
95	NM_001688	ATP5PB	307.0	35.702366162	208.0	65.9164232404
96	NM_014171	CRIPT	80.0	3.07049241876	21.0	16.7680494075
97	NM_001199973	RPL36A-HNRNPH2	0.0	-	0.0	-
98	NM_001867	COX7C	180.0	108.059454939	46.0	58.5384581992
99	NM_144646	JCHAIN	0.0	-	0.0	-
100	NM_144647	CAPSL	0.0	-	0.0	-
101	NM_144644	SPATA4	0.0	-	0.0	-
102	NM_144645	C4orf36	0.0	-	0.0	-
103	NM_144642	SYNPR	0.0	-	0.0	-
104	NM_144643	SCLT1	65.0	5.19860498346	35.0	4.13725457078
105	NM_001161546	PROB1	318.0	23.8998308468	312.0	25.0106113771
106	NM_144641	PPM1M	78.0	8.67459529785	49.0	8.67564295429
107	NM_133447	AGAP11	4.0	0.309774243072	1.0	0.147812724878
108	NM_001008783	SLC35D3	2.0	0.20335783123	2.0	0.390622596679
109	NM_000159	GCDH	188.0	24.3945160031	163.0	30.2403286092
110	NM_000158	GBE1	73.0	5.75553846346	59.0	6.83533979097
111	NM_144648	LRGUK	0.0	-	0.0	-
112	NM_144649	TMEM71	1.0	0.1174120299	1.0	0.294024589919
113	NM_021020	LZTS1	1627.0	72.8214186629	762.0	103.954683907
114	NM_021021	SNTB1	444.0	21.805927396	295.0	44.5755461322
115	NM_021023	CFHR3	1.0	0.148984411111	1.0	0.246056832047
116	NM_001347869	ZNF174	36.0	3.10265948219	13.0	4.2351301932
117	NM_021025	TLX3	15.0	2.45480007592	12.0	3.34704704415
118	NM_021026	RFPL1	0.0	-	0.0	-
119	NM_021027	UGT1A9	0.0	-	0.0	-
120	NM_015225	PRUNE2	75.0	1.45610509072	50.0	1.31830384279
121	NM_175068	KRT73	0.0	-	0.0	-
122	NM_001143679	GSTK1	120.0	23.915279043	82.0	23.5988499485
123	NM_152694	RTL3	0.0	-	0.0	-
124	NM_173536	GABRG1	0.0	-	0.0	-
125	NM_173537	GTF2IRD2	0.0	-	0.0	-
126	NM_173535	CLEC4F	0.0	-	0.0	-
127	NM_001297658	TSSC4	307.0	36.6800348687	191.0	47.1392696329
128	NM_001286495	FAM214A	3.0	0.173327808623	3.0	0.225400769578
129	NM_023009	MARCKSL1	1725.0	269.831561482	942.0	391.433736459
130	NM_173531	ZNF100	15.0	0.819914208802	7.0	1.04993311207
131	NM_001286499	PIF1	66.0	5.9440002428	48.0	6.63726816225
132	NM_001297656	KIF2C	875.0	71.3117511491	701.0	84.9595428523
133	NM_001297650	CD163L1	3.0	0.157804801436	3.0	0.166895105343
134	NM_173538	CNBD1	0.0	-	0.0	-
135	NM_006885	ZFHX3	209.0	3.17929876432	185.0	4.06784290238
136	NM_001001952	OR5D18	0.0	-	0.0	-
137	NM_001001953	OR10G9	0.0	-	0.0	-
138	NM_002226	JAG2	964.0	40.3664772221	788.0	51.798637118
139	NM_001001957	OR2W3	0.0	-	0.0	-
140	NM_001001954	OR5A2	0.0	-	0.0	-
141	NM_001001955	OR4C13	0.0	-	0.0	-
142	NM_001282864	SLC2A11	42.0	3.1440092639	36.0	5.47017390051
143	NM_001001958	OR7G3	0.0	-	0.0	-
144	NM_001001959	OR11L1	0.0	-	0.0	-
145	NM_152695	ZNF449	17.0	1.02332726824	13.0	2.04004344566
146	NM_015259	ICOSLG	35.0	2.58907211559	14.0	3.76312659969
147	NM_001282862	RASGEF1A	1.0	0.0748115230321	1.0	0.166213900832
148	NM_001170700	DTHD1	0.0	-	0.0	-
149	NM_001319119	DNPEP	448.0	27.0276114893	386.0	66.605290685
150	NM_001193653	C17orf62	520.0	52.4799280446	152.0	65.8489964572
151	NM_012184	FOXD4L1	0.0	-	0.0	-
152	NM_006272	S100B	0.0	-	0.0	-
153	NM_182976	ZNF326	59.0	1.4799026403	25.0	3.49248762468
154	NM_006270	RRAS	89.0	22.0545280384	64.0	23.8012234251
155	NM_006271	S100A1	5.0	2.05668715676	3.0	2.57194141287
156	NM_003356	UCP3	7.0	0.705295274045	4.0	1.0408282608
157	NM_003357	SCGB1A1	0.0	-	0.0	-
158	NM_006274	CCL19	4.0	1.42885634048	0.0	-
159	NM_003355	UCP2	133.0	19.7426972975	86.0	22.5943670357
160	NM_001002030	ECHDC1	50.0	5.22305331815	29.0	7.82085937358
161	NM_001170704	MBNL3	44.0	0.932250702897	15.0	4.71688096955
162	NM_003358	UGCG	1068.0	65.0421674352	431.0	88.8676296625
163	NM_003359	UGDH	150.0	11.4711001983	106.0	17.4407070893
164	NM_001002034	FAM109B	0.0	-	0.0	-
165	NM_001145006	MUC7	0.0	-	0.0	-
166	NM_001002036	ASTL	0.0	-	0.0	-
167	NM_001042507	LGALS7B	0.0	-	0.0	-
168	NM_001324080	FAM177B	0.0	-	0.0	-
169	NM_004813	PEX16	159.0	20.3612028519	107.0	25.8593318119
170	NM_004814	SNRNP40	822.0	123.67173949	636.0	144.689664959
171	NM_004815	ARHGAP29	48.0	1.28639386231	36.0	2.32330682304
172	NM_020199	C5orf15	94.0	10.0690209632	63.0	19.2895605965
173	NM_004817	TJP2	249.0	12.8760368511	198.0	13.5399434582
174	NM_004818	DDX23	671.0	50.1831666249	533.0	52.8746461392
175	NM_020196	XAB2	446.0	41.044503828	437.0	41.5787179733
176	NM_020195	SDR39U1	90.0	17.8636060764	76.0	21.053760772
177	NM_001330724	CDKL2	2.0	0.0987409311872	0.0	-
178	NM_014314	DDX58	24.0	1.23297443678	18.0	1.58316048093
179	NM_020191	MRPS22	137.0	29.8340619327	134.0	30.231592046
180	NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
181	NM_001303098	TMEM198	224.0	22.719349633	157.0	35.420596651
182	NM_032968	PCDH11X	0.0	-	0.0	-
183	NM_005663	NELFA	365.0	36.1353600046	301.0	45.3979411735
184	NM_001278267	NBPF20	0.0	-	0.0	-
185	NM_032961	PCDH10	275.0	7.97625467845	234.0	18.3074792213
186	NM_001100817	ELOA3B	0.0	-	0.0	-
187	NM_001199654	PMF1	0.0	-	0.0	-
188	NM_032965	CCL15	0.0	-	0.0	-
189	NM_001303095	ISG20L2	171.0	15.3438076578	94.0	21.6265883399
190	NM_001303096	WDR75	199.0	17.7974203552	143.0	15.1846258557
191	NM_014313	TMEM50A	122.0	12.9490881734	40.0	20.6189395969
192	NM_003688	CASK	61.0	1.79657672223	46.0	4.06340707674
193	NM_003689	AKR7A2	273.0	25.4689960072	236.0	53.3915985894
194	NM_014310	RASD2	1.0	0.0822121245703	1.0	0.305036746845
195	NM_003680	YARS	745.0	58.3988301238	430.0	66.2027767586
196	NM_003681	PDXK	403.0	13.3405740403	180.0	46.837271736
197	NM_003682	MADD	435.0	17.6671341235	347.0	17.1488771592
198	NM_005667	RNF103	0.0	-	0.0	-
199	NM_003684	MKNK1	174.0	15.1296055355	92.0	16.0792331534
200	NM_003685	KHSRP	1765.0	132.692392739	1490.0	170.4392823
201	NM_003687	PDLIM4	716.0	76.2280849253	596.0	146.6498719
202	NM_006416	SLC35A1	12.0	1.53830703603	5.0	1.20480490248
203	NM_006417	IFI44	68.0	9.6261538396	54.0	9.88319059778
204	NM_003175	XCL2	0.0	-	0.0	-
205	NM_003172	SURF1	136.0	31.859523542	117.0	31.6579499491
206	NM_001324229	STOML1	76.0	7.91535251532	32.0	10.7252426545
207	NM_006411	AGPAT1	593.0	64.1959767364	318.0	91.1952465761
208	NM_001128844	SMARCA4	2975.0	125.978326137	2715.0	134.176373162
209	NM_001127325	MAD2L2	475.0	100.745534944	292.0	112.178702505
210	NM_001127322	CBX5	977.0	20.3994823309	82.0	34.7837215387
211	NM_001127323	GRM8	3.0	0.189897228671	3.0	0.268794757121
212	NM_006418	OLFM4	0.0	-	0.0	-
213	NM_006419	CXCL13	0.0	-	0.0	-
214	NM_001308174	PLD4	0.0	-	0.0	-
215	NM_002460	IRF4	8.0	0.366937389484	6.0	1.08112581515
216	NM_002889	RARRES2	0.0	-	0.0	-
217	NM_001098398	COPA	969.0	41.7861042644	870.0	57.4205720621
218	NM_001257360	AMPD2	1159.0	68.9178898185	817.0	75.6141033182
219	NM_002887	RARS	161.0	18.3993657202	148.0	18.2357520247
220	NM_002886	RAP2B	259.0	7.52200385876	80.0	35.4107875685
221	NM_002881	RALB	149.0	16.1016500218	63.0	24.787551298
222	NM_001346791	TSR2	253.0	14.6797938396	39.0	32.7458520092
223	NM_024298	MBOAT7	552.0	51.894039127	368.0	63.3650964017
224	NM_024299	PPDPF	199.0	59.5864612872	109.0	77.1955168994
225	NM_001323684	NRSN2	183.0	17.9787701901	75.0	29.7968822223
226	NM_024292	UBL5	265.0	124.756503023	107.0	117.764794873
227	NM_024293	RETREG2	850.0	44.7498963778	539.0	80.6962377734
228	NM_024294	C6orf106	1119.0	61.7318202518	250.0	68.097668401
229	NM_002014	FKBP4	543.0	35.464741455	365.0	64.6246873126
230	NM_024297	PHF23	211.0	25.309065106	139.0	28.0218534298
231	NM_003433	ZNF132	0.0	-	0.0	-
232	NM_001077269	WIPF1	201.0	10.5638247535	103.0	16.6444753472
233	NM_032505	KBTBD8	16.0	0.834974572312	10.0	1.35290384398
234	NM_032504	UNC80	58.0	1.04493416789	44.0	1.09959242158
235	NM_032501	ACSS1	175.0	11.6128533376	100.0	11.8035958562
236	NM_001469	XRCC6	1206.0	130.326106888	1080.0	144.197371017
237	NM_001081552	SPAG11A	0.0	-	0.0	-
238	NM_005250	FOXL1	1.0	0.0765938665275	1.0	0.235389628346
239	NM_032508	TMEM185A	40.0	3.47436095589	22.0	5.10480299421
240	NM_001355219	OR10G6	0.0	-	0.0	-
241	NM_031963	KRTAP9-8	0.0	-	0.0	-
242	NM_002010	FGF9	3.0	0.161810883591	0.0	-
243	NM_001004195	OR4F4	0.0	-	0.0	-
244	NM_004104	FASN	8387.0	242.283388487	7894.0	255.94161674
245	NM_001077268	ZFYVE19	106.0	11.3943906853	86.0	14.8395207226
246	NM_001303115	TUBA1C	505.0	63.8658847218	483.0	94.789985325
247	NM_002087	GRN	1450.0	151.016594042	1298.0	177.971995298
248	NM_002086	GRB2	883.0	65.3185908019	224.0	83.6864117216
249	NM_002081	GPC1	3347.0	221.863090435	1722.0	250.89081439
250	NM_002080	GOT2	365.0	36.2234234327	186.0	35.1478768488
251	NM_001010893	SLC10A5	1.0	0.1855234884	1.0	0.1855234884
252	NM_003014	SFRP4	3.0	0.246553414957	3.0	0.704133816204
253	NM_001104595	FAM118A	82.0	5.75730563399	45.0	10.2374762943
254	NM_001282136	MEI4	0.0	-	0.0	-
255	NM_002089	CXCL2	12.0	2.43725121419	4.0	3.01647449658
256	NM_002088	GRIK5	106.0	7.33072460448	87.0	7.22293434502
257	NM_001329684	OARD1	27.0	4.62300611354	14.0	7.45246640331
258	NM_001288726	ELP4	36.0	3.18697088117	30.0	4.55847825043
259	NM_006536	CLCA2	0.0	-	0.0	-
260	NM_014008	CCDC22	111.0	11.6951799046	103.0	13.3579865844
261	NM_014009	FOXP3	0.0	-	0.0	-
262	NM_001284223	LRIT2	0.0	-	0.0	-
263	NM_014007	ZBTB43	94.0	3.84585345227	34.0	5.91693074329
264	NM_001461	FMO5	3.0	0.278708480102	3.0	0.457555120268
265	NM_014002	IKBKE	61.0	4.29027072182	40.0	4.54364359317
266	NM_014003	DHX38	716.0	39.2778300188	631.0	41.8498990213
267	NM_014000	VCL	1567.0	69.7907507159	1189.0	85.3197187345
268	NM_001282187	CYSLTR1	0.0	-	0.0	-
269	NM_015351	TTC9	140.0	6.55679907824	42.0	15.3393815207
270	NM_018230	NUP133	271.0	15.878808555	238.0	16.7535567113
271	NM_001319240	LOC100287896	5.0	0.493804434565	0.0	-
272	NM_015352	POFUT1	892.0	41.7601677193	296.0	61.97342976
273	NM_015355	SUZ12	51.0	2.76973908543	27.0	2.97163501082
274	NM_015354	NUP188	1499.0	64.3120837401	1392.0	64.7835299882
275	NM_005006	NDUFS1	653.0	45.9402204283	558.0	62.426105447
276	NM_000330	RS1	0.0	-	0.0	-
277	NM_005642	TAF7	182.0	19.3764126486	99.0	23.0372466553
278	NM_018238	AGK	95.0	7.935648291	43.0	8.27925978848
279	NM_006532	ELL	388.0	23.54153476	241.0	31.5565909152
280	NM_000333	ATXN7	149.0	5.03886930093	134.0	12.221281891
281	NM_002229	JUNB	240.0	32.2908943907	143.0	33.4672644577
282	NM_002228	JUN	1840.0	135.292012931	761.0	186.685245425
283	NM_002559	P2RX3	0.0	-	0.0	-
284	NM_002558	P2RX1	0.0	-	0.0	-
285	NM_133372	FNIP1	70.0	2.5859404892	50.0	3.48949491892
286	NM_001009954	ERCC6L	42.0	2.35044577127	30.0	2.16608540978
287	NM_001080495	TNRC18	1098.0	25.3811928833	1003.0	27.5140268918
288	NM_002221	ITPKB	95.0	3.76692165712	57.0	4.90216921883
289	NM_001080448	EPHA6	0.0	-	0.0	-
290	NM_002551	OR3A2	0.0	-	0.0	-
291	NM_002550	OR3A1	0.0	-	0.0	-
292	NM_002557	OVGP1	1.0	0.108980568342	1.0	0.119948175858
293	NM_002556	OSBP	238.0	11.4404082914	159.0	16.0268873933
294	NM_001113756	TYMP	14.0	1.85604019486	13.0	2.19209637329
295	NM_001317946	SMARCB1	764.0	105.942966939	561.0	115.672251138
296	NM_001039469	MARK2	426.0	22.0102493083	249.0	25.7031153872
297	NM_001004063	OR4K1	0.0	-	0.0	-
298	NM_007001	SLC35D2	70.0	10.5187025803	43.0	10.3613221613
299	NM_001004064	OR8J3	0.0	-	0.0	-
300	NM_001004067	NOMO3	17.0	0.962392349812	17.0	1.13210285685
301	NM_001323027	IQCG	7.0	0.721054401164	6.0	1.10060555956
302	NM_003019	SFTPD	0.0	-	0.0	-
303	NM_000488	SERPINC1	0.0	-	0.0	-
304	NM_001039465	SRSF5	375.0	55.4969187363	233.0	69.5115057069
305	NM_001039464	MROH7	0.0	-	0.0	-
306	NM_000487	ARSA	66.0	3.73721266714	50.0	7.98478543212
307	NM_001256369	CCR9	0.0	-	0.0	-
308	NM_001291978	NOP14	236.0	15.7764504724	191.0	18.1304883203
309	NM_001163560	MEIOB	0.0	-	0.0	-
310	NM_000338	SLC12A1	0.0	-	0.0	-
311	NM_005686	SOX13	114.0	6.83872465048	75.0	9.80475257716
312	NM_005687	FARSB	239.0	23.5467458787	200.0	27.6084106466
313	NM_005684	GPR52	0.0	-	0.0	-
314	NM_001348913	DYNC2LI1	37.0	4.15840573424	21.0	4.56090943883
315	NM_005683	GPR55	0.0	-	0.0	-
316	NM_005680	TAF1B	16.0	1.70045713248	13.0	1.79759346061
317	NM_001318966	EIF2B4	186.0	25.0668531525	175.0	28.0016542168
318	NM_033108	HSFY1	0.0	-	0.0	-
319	NM_033109	PNPT1	149.0	7.89200752205	124.0	12.8815773145
320	NM_001130009	GEN1	39.0	1.38062053531	25.0	2.23995630934
321	NM_000484	APP	1725.0	116.013459685	1339.0	141.445658203
322	NM_018050	MANSC1	0.0	-	0.0	-
323	NM_018053	XKR8	47.0	4.26586865099	36.0	7.40407376433
324	NM_018052	VAC14	349.0	27.3836600976	242.0	25.1719595921
325	NM_001177701	IFT27	43.0	9.58611375144	18.0	7.83960751517
326	NM_001130002	PQLC2L	0.0	-	0.0	-
327	NM_033102	SLC45A3	68.0	4.91269708077	46.0	6.76256556814
328	NM_033103	RHPN2	68.0	4.70539267266	52.0	6.1646727703
329	NM_033104	STON2	194.0	3.66256221907	116.0	10.4278124981
330	NM_018058	CRTAC1	1.0	0.0845447869283	0.0	-
331	NM_033106	GALP	0.0	-	0.0	-
332	NM_033107	GTPBP10	133.0	4.3087350506	76.0	15.9531073891
333	NM_002592	PCNA	730.0	131.634049434	503.0	156.36160358
334	NM_001206651	SH3GLB1	249.0	9.41201641731	130.0	26.8046214759
335	NM_001199085	TDRD5	0.0	-	0.0	-
336	NM_001300761	TTC29	0.0	-	0.0	-
337	NM_001349205	LPIN1	157.0	6.52611537479	100.0	8.78584804829
338	NM_001242853	DEFB131B	0.0	-	0.0	-
339	NM_004586	RPS6KA3	126.0	3.99301410014	78.0	8.57313804291
340	NM_001287045	SH3GLB2	499.0	52.8949599467	316.0	63.5470627279
341	NM_001199206	IZUMO1R	0.0	-	0.0	-
342	NM_006542	SPHAR	0.0	-	0.0	-
343	NM_005641	TAF6	2160.0	191.079789255	1761.0	211.540284497
344	NM_001001557	GDF6	1.0	0.0660720481944	1.0	0.178607042561
345	NM_001353361	GPR137C	8.0	0.496614703705	7.0	1.27828179339
346	NM_013237	PRELID1	141.0	27.0629656131	56.0	20.7314065401
347	NM_001353366	NOM1	113.0	4.5410840571	91.0	8.59800213236
348	NM_016034	MRPS2	416.0	67.2687787139	250.0	68.5562385586
349	NM_001300813	SEC24B	131.0	6.61865402878	112.0	7.02218543314
350	NM_001012968	SPIN4	61.0	3.62461101352	15.0	4.88668868446
351	NM_001256182	ANKRD11	271.0	7.05837668419	214.0	6.54248860407
352	NM_001324188	LRRN1	2.0	0.0782872266014	1.0	0.113591089829
353	NM_004322	BAD	264.0	52.699583852	165.0	79.5171235636
354	NM_080817	GPR82	0.0	-	0.0	-
355	NM_001142353	PPP3CB	76.0	5.26493252082	42.0	6.50319786905
356	NM_018292	QRSL1	69.0	4.09399610524	46.0	7.08215751371
357	NM_033360	KRAS	31.0	1.2861890747	8.0	3.42925521716
358	NM_134442	CREB1	134.0	3.20736816084	84.0	20.0039887668
359	NM_079834	SCAMP4	213.0	19.3469273195	77.0	27.2663064278
360	NM_001270399	TUBA1A	973.0	96.0167223339	597.0	107.572018607
361	NM_012377	OR7C2	0.0	-	0.0	-
362	NM_012374	OR4D1	0.0	-	0.0	-
363	NM_012375	OR52A1	0.0	-	0.0	-
364	NM_000138	FBN1	191.0	3.99041273506	165.0	4.67910650496
365	NM_001270393	PKIB	0.0	-	0.0	-
366	NM_012378	OR8B8	0.0	-	0.0	-
367	NM_001270396	GLIPR1L2	0.0	-	0.0	-
368	NM_005647	TBL1X	145.0	6.19921136698	60.0	8.45447869283
369	NM_014911	AAK1	148.0	1.70051710628	59.0	4.99505600109
370	NM_014912	CPEB3	29.0	1.20648707517	21.0	2.4468398277
371	NM_014913	ADNP2	376.0	17.0539720193	277.0	19.9295165724
372	NM_014915	ANKRD26	13.0	0.468556961926	11.0	0.523607788126
373	NM_014916	LMTK2	924.0	25.2392417241	606.0	32.8161939581
374	NM_001323949	MBD1	410.0	30.2193417893	221.0	38.959530998
375	NM_005022	PFN1	2438.0	436.400989476	959.0	553.940242127
376	NM_005023	PGGT1B	35.0	3.13593883308	23.0	4.95563667295
377	NM_005021	ENPP3	0.0	-	0.0	-
378	NM_005027	PIK3R2	645.0	39.7366893781	432.0	48.2635919453
379	NM_005024	SERPINB10	0.0	-	0.0	-
380	NM_005025	SERPINI1	52.0	6.65203695266	33.0	6.53936441959
381	NM_001005333	MAGED1	1231.0	103.288354577	1120.0	109.243339852
382	NM_001185098	INS	0.0	-	0.0	-
383	NM_004328	BCS1L	207.0	30.4132458714	190.0	36.8440813511
384	NM_001185095	AIF1L	114.0	7.92436002885	17.0	7.82238301655
385	NM_001005338	OR5H1	0.0	-	0.0	-
386	NM_001005339	RGS10	99.0	26.7578639248	78.0	34.9049191747
387	NM_177400	NKX6-2	0.0	-	0.0	-
388	NM_177401	MIDN	304.0	19.582828369	167.0	29.0006044884
389	NM_022778	CEP85	368.0	22.5577199684	246.0	26.2587465351
390	NM_001163857	TEX33	0.0	-	0.0	-
391	NM_001287435	CEBPA	192.0	17.8305630448	99.0	23.3711197952
392	NM_020899	ZBTB4	118.0	4.85214797009	81.0	6.50594647339
393	NM_012188	FOXI1	0.0	-	0.0	-
394	NM_014371	AKAP8L	573.0	63.2641802122	541.0	68.1014574521
395	NM_001002814	RAB11FIP1	67.0	2.08380945684	42.0	2.66408261614
396	NM_001042693	SHISAL2A	0.0	-	0.0	-
397	NM_130773	CNTNAP5	0.0	-	0.0	-
398	NM_022917	NOL6	675.0	33.9842866475	534.0	37.9176366972
399	NM_001316951	GPALPP1	28.0	3.08865199018	16.0	3.82145742675
400	NM_001042697	ZSWIM7	50.0	6.08705615901	20.0	11.5524555188
401	NM_001206977	NR1H4	0.0	-	0.0	-
402	NM_001856	COL16A1	42.0	1.83775899666	42.0	2.13126609291
403	NM_001855	COL15A1	72.0	3.24457382221	59.0	3.45949882869
404	NM_001853	COL9A3	584.0	57.4210501353	477.0	56.7141241481
405	NM_001852	COL9A2	442.0	38.147587399	341.0	40.2502618696
406	NM_001851	COL9A1	5.0	0.323022784536	4.0	0.353339745803
407	NM_001171623	VEGFA	179.0	11.9464254919	40.0	13.9819418726
408	NM_001322811	GDPGP1	8.0	1.32971120665	8.0	1.68797536596
409	NM_001859	SLC31A1	175.0	8.94904269339	57.0	24.3055196347
410	NM_001858	COL19A1	346.0	9.68936552907	223.0	15.8899325843
411	NM_004442	EPHB2	10.0	0.221337470987	7.0	0.577038137503
412	NM_013233	STK39	135.0	10.0748774038	99.0	14.7674658047
413	NM_001348002	CCDC171	4.0	0.144213920155	3.0	0.196726597603
414	NM_001111298	PPIL6	2.0	0.116183753791	1.0	0.240960980496
415	NM_148962	OXER1	35.0	4.85065524549	26.0	4.9942573033
416	NM_001288645	ZNF286A	23.0	1.00280014046	6.0	1.19187528889
417	NM_001331076	GPR142	0.0	-	0.0	-
418	NM_001354609	BRAF	48.0	1.20957640704	22.0	2.33305449345
419	NM_001350989	SFXN2	42.0	3.8234151406	25.0	6.30377797273
