	AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
30	NM_205856	SPACA5	0.0	-	0.0	-
31	NM_207118	GTF2H5	51.0	1.23539171085	18.0	15.1113437049
32	NM_205853	MUSTN1	0.0	-	0.0	-
33	NM_205852	CLEC12B	0.0	-	0.0	-
34	NM_001282735	SPATS2L	1774.0	50.3191435617	1363.0	147.38290855
35	NM_001355213	OR10D3	0.0	-	0.0	-
36	NM_001007531	NKAPL	0.0	-	0.0	-
37	NM_001282730	SUPT7L	220.0	8.42533207623	128.0	18.7336754889
38	NM_004108	FCN2	0.0	-	0.0	-
39	NM_004109	FDX1	87.0	5.00039392327	52.0	16.9900513007
40	NM_004106	FCER1G	1.0	0.306829313805	0.0	-
41	NM_001291976	SPARCL1	0.0	-	0.0	-
42	NM_130759	GIMAP1	0.0	-	0.0	-
43	NM_181776	SLC36A2	0.0	-	0.0	-
44	NM_001462	FPR2	0.0	-	0.0	-
45	NM_001463	FRZB	0.0	-	0.0	-
46	NM_004101	F2RL2	58.0	3.06721936968	26.0	4.19087932083
47	NM_000331	SAA1	0.0	-	0.0	-
48	NM_007102	GUCA2B	0.0	-	0.0	-
49	NM_007101	SARDH	62.0	3.32923888554	53.0	3.48596829754
50	NM_007100	ATP5ME	311.0	154.508314265	150.0	129.525803185
51	NM_000334	SCN4A	3.0	0.0696999837767	2.0	0.0658087913115
52	NM_007105	SLC22A18AS	0.0	-	0.0	-
53	NM_181435	C1QTNF3	1.0	0.0473957460687	1.0	0.188891796311
54	NM_000339	SLC12A3	0.0	-	0.0	-
55	NM_000486	AQP2	0.0	-	0.0	-
56	NM_000485	APRT	547.0	122.9130856	335.0	111.874036268
57	NM_007108	ELOB	830.0	152.029276062	726.0	368.767580833
58	NM_000483	APOC2	0.0	-	0.0	-
59	NM_000482	APOA4	0.0	-	0.0	-
60	NM_000481	AMT	1.0	0.0823506468933	0.0	-
61	NM_016643	ZNF771	194.0	24.1781499279	160.0	30.4127672049
62	NM_030615	KIF25	0.0	-	0.0	-
63	NM_001350532	SNX14	151.0	7.18304165617	112.0	6.9936797312
64	NM_001350531	LARP1B	27.0	1.13021130203	14.0	1.33265393303
65	NM_001350530	MIER1	250.0	8.00671690476	126.0	12.630376828
66	NM_001320272	PLD5	2.0	0.109502490615	0.0	-
67	NM_030613	ZFP2	0.0	-	0.0	-
68	NM_014177	TIMM21	110.0	13.0032423015	64.0	15.5361605962
69	NM_020992	PDLIM1	25.0	2.86924247562	20.0	3.66335604968
70	NM_005802	TOPORS	186.0	8.08255910601	166.0	9.59266942645
71	NM_005258	GCHFR	3.0	0.7629850959	0.0	-
72	NM_001012964	KLK6	0.0	-	0.0	-
73	NM_003824	FADD	240.0	23.4866000379	118.0	34.1270537259
74	NM_003825	SNAP23	177.0	12.1531594204	84.0	23.9500541738
75	NM_003826	NAPG	160.0	7.80990038047	73.0	14.0974835841
76	NM_003827	NAPA	645.0	62.8826883204	382.0	78.0072066929
77	NM_003820	TNFRSF14	14.0	0.725137315746	6.0	1.27701496098
78	NM_003821	RIPK2	106.0	7.43583334338	79.0	8.8265889293
79	NM_003795	SNX3	438.0	45.1279673369	156.0	57.8495611771
80	NM_003823	TNFRSF6B	52.0	8.16405062499	47.0	9.43831434061
81	NM_012181	FKBP8	1701.0	171.839970866	1321.0	192.870386804
82	NM_012180	FBXO8	82.0	5.8016239585	38.0	7.17788825983
83	NM_012183	FOXD3	20.0	1.7537342791	17.0	2.14524294767
84	NM_012182	FOXB1	0.0	-	0.0	-
85	NM_001018088	VPS13C	98.0	1.21752125219	95.0	1.58233965496
86	NM_020437	ASPHD2	205.0	11.2206174205	107.0	17.4801489343
87	NM_012186	FOXE3	1.0	0.0915376700954	1.0	0.188891796311
88	NM_020733	HEG1	244.0	4.83246115858	101.0	4.41749844919
89	NM_020731	AHRR	150.0	4.80572768001	64.0	5.37292220619
90	NM_020737	LRFN2	0.0	-	0.0	-
91	NM_001025780	ABHD17B	197.0	11.4607688542	74.0	15.4773624106
92	NM_001300829	CIRBP	1757.0	179.598405115	836.0	169.57158842
93	NM_002224	ITPR3	1220.0	24.4967414284	1113.0	25.1780322509
94	NM_175856	CHSY3	85.0	4.41396637429	83.0	5.68172832393
95	NM_001688	ATP5PB	566.0	48.8511406205	380.0	89.3744841691
96	NM_014171	CRIPT	184.0	5.24125776005	51.0	30.2226874098
97	NM_001199973	RPL36A-HNRNPH2	0.0	-	0.0	-
98	NM_001867	COX7C	334.0	148.811463315	79.0	74.612259543
99	NM_144646	JCHAIN	0.0	-	0.0	-
100	NM_144647	CAPSL	0.0	-	0.0	-
101	NM_144644	SPATA4	0.0	-	0.0	-
102	NM_144645	C4orf36	1.0	0.199709388171	0.0	-
103	NM_144642	SYNPR	0.0	-	0.0	-
104	NM_144643	SCLT1	123.0	7.30093070653	71.0	6.22876866792
105	NM_001161546	PROB1	561.0	31.2917766292	552.0	32.8404004926
106	NM_144641	PPM1M	95.0	7.84111598707	58.0	7.62137334683
107	NM_133447	AGAP11	2.0	0.114951584443	1.0	0.109701224718
108	NM_001008783	SLC35D3	4.0	0.301849562146	4.0	0.57981174887
109	NM_000159	GCDH	257.0	24.7495400881	210.0	28.9146439912
110	NM_000158	GBE1	123.0	7.19727115471	96.0	8.25427593554
111	NM_144648	LRGUK	4.0	0.233229742069	4.0	0.292713679514
112	NM_144649	TMEM71	1.0	0.0871389353479	0.0	-
113	NM_021020	LZTS1	1936.0	64.309715507	853.0	86.3649995329
114	NM_021021	SNTB1	645.0	23.5099096032	369.0	41.3809708877
115	NM_021023	CFHR3	0.0	-	0.0	-
116	NM_001347869	ZNF174	78.0	4.98914204861	30.0	7.25344497836
117	NM_021025	TLX3	22.0	2.67206613402	17.0	3.51908004087
118	NM_021026	RFPL1	0.0	-	0.0	-
119	NM_021027	UGT1A9	0.0	-	0.0	-
120	NM_015225	PRUNE2	117.0	1.68584239664	68.0	1.33062009962
121	NM_175068	KRT73	0.0	-	0.0	-
122	NM_001143679	GSTK1	177.0	26.179848311	118.0	25.2033718329
123	NM_152694	RTL3	0.0	-	0.0	-
124	NM_173536	GABRG1	0.0	-	0.0	-
125	NM_173537	GTF2IRD2	0.0	-	0.0	-
126	NM_173535	CLEC4F	0.0	-	0.0	-
127	NM_001297658	TSSC4	542.0	48.0607234507	368.0	67.405751314
128	NM_001286495	FAM214A	8.0	0.343033576654	7.0	0.390329911197
129	NM_023009	MARCKSL1	2780.0	322.73650832	1430.0	441.004520368
130	NM_173531	ZNF100	61.0	2.4746093047	31.0	3.45084091972
131	NM_001286499	PIF1	67.0	4.47826035339	47.0	4.82331513841
132	NM_001297656	KIF2C	1063.0	64.2962976317	857.0	77.0858425899
133	NM_001297650	CD163L1	3.0	0.117116980275	2.0	0.0825756486607
134	NM_173538	CNBD1	0.0	-	0.0	-
135	NM_006885	ZFHX3	333.0	3.7594900663	298.0	4.86304581432
136	NM_001001952	OR5D18	0.0	-	0.0	-
137	NM_001001953	OR10G9	0.0	-	0.0	-
138	NM_002226	JAG2	1155.0	35.8942971294	890.0	43.4191957946
139	NM_001001957	OR2W3	0.0	-	0.0	-
140	NM_001001954	OR5A2	0.0	-	0.0	-
141	NM_001001955	OR4C13	0.0	-	0.0	-
142	NM_001282864	SLC2A11	40.0	2.22225642719	28.0	3.157594207
143	NM_001001958	OR7G3	0.0	-	0.0	-
144	NM_001001959	OR11L1	0.0	-	0.0	-
145	NM_152695	ZNF449	25.0	1.11687684441	18.0	2.09637138103
146	NM_015259	ICOSLG	30.0	1.64701293787	11.0	2.19438654461
147	NM_001282862	RASGEF1A	1.0	0.0555223896078	0.0	-
148	NM_001170700	DTHD1	0.0	-	0.0	-
149	NM_001319119	DNPEP	550.0	24.625893445	456.0	58.3963790631
150	NM_001193653	C17orf62	887.0	66.4374813693	248.0	79.7364518898
151	NM_012184	FOXD4L1	0.0	-	0.0	-
152	NM_006272	S100B	0.0	-	0.0	-
153	NM_182976	ZNF326	103.0	1.9174233466	42.0	4.35455530433
154	NM_006270	RRAS	89.0	16.3680680293	61.0	16.8363829406
155	NM_006271	S100A1	10.0	3.05279670806	8.0	5.09013682692
156	NM_003356	UCP3	1.0	0.074777783282	1.0	0.193116213481
157	NM_003357	SCGB1A1	0.0	-	0.0	-
158	NM_006274	CCL19	5.0	1.32555646534	0.0	-
159	NM_003355	UCP2	163.0	17.9573440382	96.0	18.7185676861
160	NM_001002030	ECHDC1	87.0	6.7448665361	48.0	9.60721189187
161	NM_001170704	MBNL3	103.0	1.61963413278	21.0	4.90097633673
162	NM_003358	UGCG	1608.0	72.6790847782	670.0	102.527597795
163	NM_003359	UGDH	240.0	13.6214929171	180.0	21.9801362981
164	NM_001002034	FAM109B	2.0	0.155519832298	2.0	0.46496442169
165	NM_001145006	MUC7	0.0	-	0.0	-
166	NM_001002036	ASTL	0.0	-	0.0	-
167	NM_001042507	LGALS7B	0.0	-	0.0	-
168	NM_001324080	FAM177B	0.0	-	0.0	-
169	NM_004813	PEX16	180.0	17.1071815527	147.0	26.3663801142
170	NM_004814	SNRNP40	948.0	105.853846051	733.0	123.761060734
171	NM_004815	ARHGAP29	87.0	1.73042040451	65.0	3.11327207867
172	NM_020199	C5orf15	163.0	12.9582587842	96.0	21.8148721154
173	NM_004817	TJP2	459.0	17.6155092332	382.0	19.3871815123
174	NM_004818	DDX23	738.0	40.9629812827	560.0	41.2294883057
175	NM_020196	XAB2	333.0	22.7438528982	328.0	23.1613118468
176	NM_020195	SDR39U1	128.0	18.8554215522	111.0	22.8212129421
177	NM_001330724	CDKL2	1.0	0.0366409627114	1.0	0.105858800034
178	NM_014314	DDX58	63.0	2.40205547538	45.0	2.93741022342
179	NM_020191	MRPS22	176.0	28.4448822681	171.0	28.6320196514
180	NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
181	NM_001303098	TMEM198	295.0	22.2059596162	172.0	28.7994583628
182	NM_032968	PCDH11X	1.0	0.0216469051521	1.0	0.0448407825072
183	NM_005663	NELFA	398.0	29.2430216915	334.0	37.3865836847
184	NM_001278267	NBPF20	0.0	-	0.0	-
185	NM_032961	PCDH10	376.0	8.0938251183	308.0	17.8839341445
186	NM_001100817	ELOA3B	0.0	-	0.0	-
187	NM_001199654	PMF1	0.0	-	0.0	-
188	NM_032965	CCL15	0.0	-	0.0	-
189	NM_001303095	ISG20L2	304.0	20.244649958	165.0	28.1736916532
190	NM_001303096	WDR75	302.0	20.045208487	253.0	19.9383048623
191	NM_014313	TMEM50A	238.0	18.7480441448	65.0	24.866768122
192	NM_003688	CASK	158.0	3.45360507046	114.0	7.47372313388
193	NM_003689	AKR7A2	381.0	26.3799402134	331.0	55.5761640703
194	NM_014310	RASD2	0.0	-	0.0	-
195	NM_003680	YARS	1033.0	60.0963158698	606.0	69.2436618917
196	NM_003681	PDXK	620.0	15.2321361827	245.0	47.3134723029
197	NM_003682	MADD	610.0	18.3868078324	497.0	18.2289752945
198	NM_005667	RNF103	0.0	-	0.0	-
199	NM_003684	MKNK1	201.0	12.9710181552	104.0	13.4899548954
200	NM_003685	KHSRP	2046.0	114.158064813	1737.0	147.462943907
201	NM_003687	PDLIM4	730.0	57.6799001547	623.0	113.768787047
202	NM_006416	SLC35A1	34.0	3.23474723589	22.0	3.93431433737
203	NM_006417	IFI44	99.0	10.4010870924	77.0	10.4590873283
204	NM_003175	XCL2	0.0	-	0.0	-
205	NM_003172	SURF1	178.0	30.9471046536	164.0	32.9336925928
206	NM_001324229	STOML1	100.0	7.72958757285	40.0	9.94985593739
207	NM_006411	AGPAT1	942.0	75.683929659	486.0	103.438211839
208	NM_001128844	SMARCA4	3787.0	119.015581166	3468.0	127.199368856
209	NM_001127325	MAD2L2	591.0	93.0292096834	354.0	100.932371161
210	NM_001127322	CBX5	1645.0	25.491191654	124.0	39.0376379044
211	NM_001127323	GRM8	5.0	0.234891352926	3.0	0.199489685873
212	NM_006418	OLFM4	0.0	-	0.0	-
213	NM_006419	CXCL13	0.0	-	0.0	-
214	NM_001308174	PLD4	0.0	-	0.0	-
215	NM_002460	IRF4	5.0	0.170204734803	1.0	0.133728705353
216	NM_002889	RARRES2	0.0	-	0.0	-
217	NM_001098398	COPA	1805.0	57.7676852539	1570.0	76.9037588872
218	NM_001257360	AMPD2	1439.0	63.5051552924	967.0	66.4212243757
219	NM_002887	RARS	267.0	22.6458116139	245.0	22.4041101828
220	NM_002886	RAP2B	536.0	11.553091966	152.0	49.9331357206
221	NM_002881	RALB	272.0	21.8148721154	99.0	28.9086575224
222	NM_001346791	TSR2	286.0	12.3158707184	45.0	28.0416687308
223	NM_024298	MBOAT7	702.0	48.9795919085	443.0	56.6116301165
224	NM_024299	PPDPF	282.0	62.6676312468	135.0	70.9576139187
225	NM_001323684	NRSN2	260.0	18.9575361316	110.0	32.4341035618
226	NM_024292	UBL5	445.0	155.480877426	197.0	160.915389723
227	NM_024293	RETREG2	995.0	38.8772772757	629.0	69.8899646352
228	NM_024294	C6orf106	1415.0	57.9342100044	258.0	52.1568786069
229	NM_002014	FKBP4	866.0	41.9773011979	544.0	71.4832258737
230	NM_024297	PHF23	329.0	29.2879651188	232.0	34.711205342
231	NM_003433	ZNF132	0.0	-	0.0	-
232	NM_001077269	WIPF1	383.0	14.939069836	164.0	19.6687330762
233	NM_032505	KBTBD8	17.0	0.658418222085	8.0	0.803260794946
234	NM_032504	UNC80	57.0	0.762141210305	50.0	0.927360767408
235	NM_032501	ACSS1	182.0	8.96338257782	120.0	10.5122390991
236	NM_001469	XRCC6	1636.0	131.210039635	1425.0	141.20435921
237	NM_001081552	SPAG11A	0.0	-	0.0	-
238	NM_005250	FOXL1	1.0	0.0568451800812	1.0	0.174697615086
239	NM_032508	TMEM185A	55.0	3.54549834527	38.0	6.54394371267
240	NM_001355219	OR10G6	0.0	-	0.0	-
241	NM_031963	KRTAP9-8	0.0	-	0.0	-
242	NM_002010	FGF9	19.0	0.760570941439	7.0	2.02448623798
243	NM_001004195	OR4F4	0.0	-	0.0	-
244	NM_004104	FASN	9933.0	212.959532307	9291.0	223.566073825
245	NM_001077268	ZFYVE19	120.0	9.57339856361	98.0	12.5500990092
246	NM_001303115	TUBA1C	701.0	65.7953536469	658.0	95.8386906779
247	NM_002087	GRN	1595.0	123.286921787	1408.0	143.277925498
248	NM_002086	GRB2	1375.0	75.4880929855	355.0	98.4316883531
249	NM_002081	GPC1	3355.0	165.052278231	1688.0	182.525568328
250	NM_002080	GOT2	565.0	41.6145045976	271.0	38.0062565571
251	NM_001010893	SLC10A5	1.0	0.13768878091	1.0	0.13768878091
252	NM_003014	SFRP4	1.0	0.0609943237333	0.0	-
253	NM_001104595	FAM118A	127.0	6.61772638112	64.0	10.8058770627
254	NM_001282136	MEI4	0.0	-	0.0	-
255	NM_002089	CXCL2	5.0	0.753682977801	0.0	-
256	NM_002088	GRIK5	147.0	7.54497885521	120.0	7.39392964155
257	NM_001329684	OARD1	61.0	7.75157925157	35.0	13.8273733248
258	NM_001288726	ELP4	62.0	4.07349265089	52.0	5.86410352728
259	NM_006536	CLCA2	0.0	-	0.0	-
260	NM_014008	CCDC22	140.0	10.9474158794	111.0	10.68381625
261	NM_014009	FOXP3	0.0	-	0.0	-
262	NM_001284223	LRIT2	0.0	-	0.0	-
263	NM_014007	ZBTB43	253.0	7.68219013532	89.0	11.4949537584
264	NM_001461	FMO5	2.0	0.137898193505	2.0	0.226387171609
265	NM_014002	IKBKE	80.0	4.17584627424	42.0	3.54073325303
266	NM_014003	DHX38	702.0	28.5805925842	614.0	30.2226874098
267	NM_014000	VCL	2177.0	71.9593042193	1570.0	83.6116638475
268	NM_001282187	CYSLTR1	1.0	0.06342641639	0.0	-
269	NM_015351	TTC9	243.0	8.44636347394	77.0	20.8712729198
270	NM_018230	NUP133	378.0	16.4376630805	338.0	17.6581993855
271	NM_001319240	LOC100287896	12.0	0.879560830035	2.0	0.307610049973
272	NM_015352	POFUT1	1438.0	49.9638526484	476.0	73.9640062061
273	NM_015355	SUZ12	78.0	3.14385812576	44.0	3.5940493136
274	NM_015354	NUP188	1933.0	61.5492060718	1790.0	61.826983387
275	NM_005006	NDUFS1	1075.0	56.1290912161	900.0	74.7264249144
276	NM_000330	RS1	0.0	-	0.0	-
277	NM_005642	TAF7	481.0	38.0055232526	269.0	46.4565880757
278	NM_018238	AGK	113.0	7.00546395346	61.0	8.71670889834
279	NM_006532	ELL	439.0	19.7682042805	273.0	26.5298831604
280	NM_000333	ATXN7	158.0	3.96555123384	133.0	9.00250263271
281	NM_002229	JUNB	1067.0	106.544958589	693.0	120.369668822
282	NM_002228	JUN	1965.0	107.23005855	916.0	166.7709739
283	NM_002559	P2RX3	0.0	-	0.0	-
284	NM_002558	P2RX1	0.0	-	0.0	-
285	NM_133372	FNIP1	141.0	3.86579884317	104.0	5.38673434554
286	NM_001009954	ERCC6L	106.0	4.4025719635	84.0	4.50125131636
287	NM_001080495	TNRC18	1517.0	26.0252507856	1357.0	27.6269362177
288	NM_002221	ITPKB	164.0	4.82621298463	89.0	5.68071632413
289	NM_001080448	EPHA6	0.0	-	0.0	-
290	NM_002551	OR3A2	0.0	-	0.0	-
291	NM_002550	OR3A1	0.0	-	0.0	-
292	NM_002557	OVGP1	2.0	0.161762822889	2.0	0.178042341148
293	NM_002556	OSBP	324.0	11.5587063397	195.0	14.5876832795
294	NM_001113756	TYMP	11.0	1.08231002119	11.0	1.37660273916
295	NM_001317946	SMARCB1	790.0	81.3028026802	579.0	88.602207647
296	NM_001039469	MARK2	392.0	15.0314571343	237.0	18.1565954781
297	NM_001004063	OR4K1	0.0	-	0.0	-
298	NM_007001	SLC35D2	102.0	11.3753288406	53.0	9.47812090367
299	NM_001004064	OR8J3	0.0	-	0.0	-
300	NM_001004067	NOMO3	25.0	1.05037143454	25.0	1.23559637816
301	NM_001323027	IQCG	15.0	1.14672928621	9.0	1.22524408418
302	NM_003019	SFTPD	0.0	-	0.0	-
303	NM_000488	SERPINC1	2.0	0.226811913019	2.0	0.259980106751
304	NM_001039465	SRSF5	553.0	60.7382657939	350.0	77.4940702816
305	NM_001039464	MROH7	1.0	0.0413066342731	1.0	0.0456536063593
306	NM_000487	ARSA	67.0	2.81564781895	44.0	5.21489508248
307	NM_001256369	CCR9	0.0	-	0.0	-
308	NM_001291978	NOP14	414.0	20.5398510331	340.0	23.9527126325
309	NM_001163560	MEIOB	0.0	-	0.0	-
310	NM_000338	SLC12A1	0.0	-	0.0	-
311	NM_005686	SOX13	172.0	7.65770032088	104.0	10.0903996489
312	NM_005687	FARSB	466.0	34.0736427411	403.0	41.2872644955
313	NM_005684	GPR52	1.0	0.123190301942	1.0	0.166976173535
314	NM_001348913	DYNC2LI1	62.0	5.17149940959	38.0	6.12513131506
315	NM_005683	GPR55	0.0	-	0.0	-
316	NM_005680	TAF1B	33.0	2.6029108774	28.0	2.87346433778
317	NM_001318966	EIF2B4	240.0	24.0047820574	221.0	26.2444554718
318	NM_033108	HSFY1	0.0	-	0.0	-
319	NM_033109	PNPT1	257.0	10.1026195504	212.0	16.3449227829
320	NM_001130009	GEN1	46.0	1.20855718996	37.0	2.46037279244
321	NM_000484	APP	2432.0	121.389885682	1867.0	146.370317495
322	NM_018050	MANSC1	2.0	0.15788952935	1.0	0.13991984912
323	NM_018053	XKR8	78.0	5.25416705342	55.0	8.39519094717
324	NM_018052	VAC14	455.0	26.4958049547	346.0	26.7102167147
325	NM_001177701	IFT27	52.0	8.6035387517	22.0	7.11122056702
326	NM_001130002	PQLC2L	0.0	-	0.0	-
327	NM_033102	SLC45A3	131.0	7.02395987703	82.0	8.94678833071
328	NM_033103	RHPN2	89.0	4.57063581899	71.0	6.24690191004
329	NM_033104	STON2	327.0	4.5817425976	152.0	10.1409458859
330	NM_018058	CRTAC1	1.0	0.0627460638266	0.0	-
331	NM_033106	GALP	0.0	-	0.0	-
332	NM_033107	GTPBP10	258.0	6.2032246235	110.0	17.1365753355
333	NM_002592	PCNA	1238.0	165.678318878	878.0	202.561217907
334	NM_001206651	SH3GLB1	516.0	14.4754703312	215.0	32.9006470537
335	NM_001199085	TDRD5	0.0	-	0.0	-
336	NM_001300761	TTC29	0.0	-	0.0	-
337	NM_001349205	LPIN1	268.0	8.26779199643	151.0	9.84601035358
338	NM_001242853	DEFB131B	0.0	-	0.0	-
339	NM_004586	RPS6KA3	297.0	6.98532152585	173.0	14.1120780618
340	NM_001287045	SH3GLB2	480.0	37.7619695186	286.0	42.6848819714
341	NM_001199206	IZUMO1R	0.0	-	0.0	-
342	NM_006542	SPHAR	0.0	-	0.0	-
343	NM_005641	TAF6	2517.0	165.250914288	2085.0	185.882900441
344	NM_001001557	GDF6	0.0	-	0.0	-
345	NM_001353361	GPR137C	11.0	0.506782868153	4.0	0.54211098493
346	NM_013237	PRELID1	196.0	27.9197803566	105.0	28.8489288912
347	NM_001353366	NOM1	162.0	4.83165331618	106.0	7.43295792446
348	NM_016034	MRPS2	623.0	74.7666482713	340.0	69.1967253828
349	NM_001300813	SEC24B	221.0	8.28686590269	188.0	8.748060405
350	NM_001012968	SPIN4	123.0	5.42420800303	49.0	11.8472934647
351	NM_001256182	ANKRD11	540.0	10.4382802695	423.0	9.59774532609
352	NM_001324188	LRRN1	3.0	0.0871528954465	1.0	0.0843031726913
353	NM_004322	BAD	401.0	59.4083218203	223.0	79.7592815668
354	NM_080817	GPR82	0.0	-	0.0	-
355	NM_001142353	PPP3CB	144.0	7.40357298613	75.0	8.61863709406
356	NM_018292	QRSL1	142.0	6.25296980893	99.0	11.3120833783
357	NM_033360	KRAS	111.0	3.41795038461	15.0	4.77200327524
358	NM_134442	CREB1	234.0	4.15680379344	106.0	18.7345313769
359	NM_079834	SCAMP4	237.0	15.976454088	82.0	21.5500901531
360	NM_001270399	TUBA1A	1328.0	97.259439936	783.0	104.709576292
361	NM_012377	OR7C2	0.0	-	0.0	-
362	NM_012374	OR4D1	0.0	-	0.0	-
363	NM_012375	OR52A1	0.0	-	0.0	-
364	NM_000138	FBN1	385.0	5.96959452045	337.0	7.09265017905
365	NM_001270393	PKIB	2.0	0.181699523506	0.0	-
366	NM_012378	OR8B8	0.0	-	0.0	-
367	NM_001270396	GLIPR1L2	0.0	-	0.0	-
368	NM_005647	TBL1X	268.0	8.50360128696	101.0	10.5622540775
369	NM_014911	AAK1	335.0	2.85669417793	115.0	7.22579844518
370	NM_014912	CPEB3	45.0	1.38943054668	34.0	2.94011837463
371	NM_014913	ADNP2	893.0	30.0599887028	696.0	37.1642940587
372	NM_014915	ANKRD26	30.0	0.802490593564	25.0	0.88318782612
373	NM_014916	LMTK2	1598.0	32.3952070302	1022.0	41.0739182618
374	NM_001323949	MBD1	395.0	21.6071701844	205.0	26.8209996494
375	NM_005022	PFN1	3535.0	469.614065907	1451.0	622.03006286
376	NM_005023	PGGT1B	48.0	3.19183497398	35.0	5.59679396478
377	NM_005021	ENPP3	0.0	-	0.0	-
378	NM_005027	PIK3R2	869.0	39.733003569	604.0	50.0809415515
379	NM_005024	SERPINB10	0.0	-	0.0	-
380	NM_005025	SERPINI1	85.0	8.06993224032	63.0	9.26534942491
381	NM_001005333	MAGED1	1674.0	104.243362756	1508.0	109.163623028
382	NM_001185098	INS	0.0	-	0.0	-
383	NM_004328	BCS1L	265.0	28.896015022	242.0	34.8280493008
384	NM_001185095	AIF1L	127.0	6.55183152384	12.0	4.0979915132
385	NM_001005338	OR5H1	0.0	-	0.0	-
386	NM_001005339	RGS10	173.0	34.7025990392	118.0	39.1898583996
387	NM_177400	NKX6-2	0.0	-	0.0	-
388	NM_177401	MIDN	420.0	20.0794021283	191.0	24.616346675
389	NM_022778	CEP85	426.0	19.3801277018	294.0	23.2908783709
390	NM_001163857	TEX33	0.0	-	0.0	-
391	NM_001287435	CEBPA	246.0	16.9550310212	129.0	22.601314063
392	NM_020899	ZBTB4	208.0	6.34767988682	137.0	8.16668279122
393	NM_012188	FOXI1	0.0	-	0.0	-
394	NM_014371	AKAP8L	484.0	39.6595952274	454.0	42.4145288534
395	NM_001002814	RAB11FIP1	110.0	2.53907506243	60.0	2.82455022522
396	NM_001042693	SHISAL2A	0.0	-	0.0	-
397	NM_130773	CNTNAP5	0.0	-	0.0	-
398	NM_022917	NOL6	746.0	27.874870976	574.0	30.249036745
399	NM_001316951	GPALPP1	43.0	3.52029496692	23.0	4.07696076496
400	NM_001042697	ZSWIM7	84.0	7.58955378901	37.0	15.8615522576
401	NM_001206977	NR1H4	0.0	-	0.0	-
402	NM_001856	COL16A1	30.0	0.974227029686	28.0	1.05449875075
403	NM_001855	COL15A1	65.0	2.17389304497	54.0	2.34992817873
404	NM_001853	COL9A3	798.0	58.2318822206	661.0	58.3275806654
405	NM_001852	COL9A2	416.0	26.646353859	311.0	27.2442196651
406	NM_001851	COL9A1	3.0	0.143841452506	2.0	0.131117949717
407	NM_001171623	VEGFA	310.0	15.3548753298	56.0	14.5276437335
408	NM_001322811	GDPGP1	26.0	3.20730560268	24.0	3.75826164682
409	NM_001859	SLC31A1	282.0	10.7025506692	75.0	23.7350948245
410	NM_001858	COL19A1	588.0	12.2207038604	383.0	20.2542244584
411	NM_004442	EPHB2	16.0	0.262829784522	11.0	0.672974820867
412	NM_013233	STK39	249.0	13.7912935218	163.0	18.0450477941
413	NM_001348002	CCDC171	16.0	0.42812129133	11.0	0.535345509675
414	NM_001111298	PPIL6	1.0	0.0431136767615	0.0	-
415	NM_148962	OXER1	63.0	6.47996360801	40.0	5.70239385091
416	NM_001288645	ZNF286A	44.0	1.42376685871	15.0	2.21141615194
417	NM_001331076	GPR142	0.0	-	0.0	-
418	NM_001354609	BRAF	96.0	1.79540717286	47.0	3.6991310111
