	AccNum	GeneName	txReads	txRPKM	cdReads	cdRPKM
37	NM_001282730	SUPT7L	223.0	10.7237572161	141.0	25.9125348772
38	NM_004108	FCN2	0.0	-	0.0	-
39	NM_004109	FDX1	68.0	4.90762807763	39.0	16.0005060098
40	NM_004106	FCER1G	0.0	-	0.0	-
41	NM_001291976	SPARCL1	0.0	-	0.0	-
42	NM_130759	GIMAP1	0.0	-	0.0	-
43	NM_181776	SLC36A2	0.0	-	0.0	-
44	NM_001462	FPR2	0.0	-	0.0	-
45	NM_001463	FRZB	0.0	-	0.0	-
46	NM_004101	F2RL2	55.0	3.65222308927	25.0	5.05998908004
47	NM_000331	SAA1	0.0	-	0.0	-
48	NM_007102	GUCA2B	0.0	-	0.0	-
49	NM_007101	SARDH	68.0	4.58500639174	65.0	5.36832356152
50	NM_007100	ATP5ME	173.0	107.923328734	80.0	86.7426699435
51	NM_000334	SCN4A	0.0	-	0.0	-
52	NM_007105	SLC22A18AS	0.0	-	0.0	-
53	NM_181435	C1QTNF3	5.0	0.297568620755	5.0	1.18593494063
54	NM_000339	SLC12A3	0.0	-	0.0	-
55	NM_000486	AQP2	0.0	-	0.0	-
56	NM_000485	APRT	400.0	112.862209964	258.0	108.188716794
57	NM_007108	ELOB	575.0	132.249714592	486.0	309.977482298
58	NM_000483	APOC2	0.0	-	0.0	-
59	NM_000482	APOA4	0.0	-	0.0	-
60	NM_000481	AMT	4.0	0.413623085562	4.0	0.751483526738
61	NM_016643	ZNF771	95.0	14.8669782249	77.0	18.3782622247
62	NM_030615	KIF25	1.0	0.150794376557	1.0	0.19714243169
63	NM_001350532	SNX14	124.0	7.40680458201	95.0	7.44884756101
64	NM_001350531	LARP1B	22.0	1.15636869558	6.0	0.717163806619
65	NM_001350530	MIER1	241.0	9.69190773102	120.0	15.104445015
66	NM_001320272	PLD5	3.0	0.206249554893	0.0	-
67	NM_030613	ZFP2	1.0	0.093780687233	0.0	-
68	NM_014177	TIMM21	88.0	13.0622925404	52.0	15.8505682025
69	NM_020992	PDLIM1	23.0	3.3146130999	17.0	3.90999156185
70	NM_005802	TOPORS	93.0	5.0745397316	82.0	5.95008276142
71	NM_005258	GCHFR	2.0	0.638708299023	1.0	0.892939249418
72	NM_001012964	KLK6	0.0	-	0.0	-
73	NM_003824	FADD	165.0	20.275455434	88.0	31.9578257687
74	NM_003825	SNAP23	163.0	14.0533964037	65.0	23.2711761936
75	NM_003826	NAPG	148.0	9.0712051879	68.0	16.4894212832
76	NM_003827	NAPA	535.0	65.4942134956	316.0	81.0282035114
77	NM_003820	TNFRSF14	19.0	1.23572998099	12.0	3.20703533242
78	NM_003821	RIPK2	81.0	7.13487821924	61.0	8.55802219637
79	NM_003795	SNX3	327.0	42.3055337004	104.0	48.426889355
80	NM_003823	TNFRSF6B	30.0	5.91427295069	28.0	7.06044987912
81	NM_012181	FKBP8	1224.0	155.266962969	963.0	176.549618988
82	NM_012180	FBXO8	69.0	6.13002968924	33.0	7.82717060818
83	NM_012183	FOXD3	8.0	0.880849162869	6.0	0.950728637168
84	NM_012182	FOXB1	0.0	-	0.0	-
85	NM_001018088	VPS13C	49.0	0.764406407336	48.0	1.00391075713
86	NM_020437	ASPHD2	111.0	7.62893011011	65.0	13.3337550082
87	NM_012186	FOXE3	0.0	-	0.0	-
88	NM_020733	HEG1	186.0	4.62561256006	89.0	4.88790551509
89	NM_020731	AHRR	163.0	6.55742401097	81.0	8.53873157256
90	NM_020737	LRFN2	2.0	0.141384358027	2.0	0.192151484052
91	NM_001025780	ABHD17B	109.0	7.96254297003	42.0	11.0304260222
92	NM_001300829	CIRBP	1730.0	222.05194469	768.0	195.60763155
93	NM_002224	ITPR3	1088.0	27.4318531014	985.0	27.9795429108
94	NM_175856	CHSY3	80.0	5.21648358767	70.0	6.01697455724
95	NM_001688	ATP5PB	421.0	45.6266031039	269.0	79.4437974239
96	NM_014171	CRIPT	139.0	4.97176118373	36.0	26.7881774826
97	NM_001199973	RPL36A-HNRNPH2	0.0	-	0.0	-
98	NM_001867	COX7C	190.0	106.297067898	40.0	47.4373976254
99	NM_144646	JCHAIN	0.0	-	0.0	-
100	NM_144647	CAPSL	0.0	-	0.0	-
101	NM_144644	SPATA4	0.0	-	0.0	-
102	NM_144645	C4orf36	2.0	0.501540767845	1.0	0.643218950852
103	NM_144642	SYNPR	0.0	-	0.0	-
104	NM_144643	SCLT1	91.0	6.78253855409	42.0	4.62669538523
105	NM_001161546	PROB1	275.0	19.2609550494	266.0	19.8714138084
106	NM_144641	PPM1M	95.0	9.84590501464	70.0	11.549975074
107	NM_133447	AGAP11	1.0	0.0721710011416	1.0	0.137749249003
108	NM_001008783	SLC35D3	1.0	0.0947563498134	0.0	-
109	NM_000159	GCDH	200.0	24.1847592779	168.0	29.0459509834
110	NM_000158	GBE1	105.0	7.71489138534	81.0	8.74521583534
111	NM_144648	LRGUK	5.0	0.366076380389	4.0	0.367553686201
112	NM_144649	TMEM71	0.0	-	0.0	-
113	NM_021020	LZTS1	1558.0	64.9854981501	709.0	90.1390014509
114	NM_021021	SNTB1	542.0	24.8066600326	340.0	47.8774476961
115	NM_021023	CFHR3	0.0	-	0.0	-
116	NM_001347869	ZNF174	38.0	3.05205690542	18.0	5.46478820644
117	NM_021025	TLX3	17.0	2.59269366794	9.0	2.33937851303
118	NM_021026	RFPL1	0.0	-	0.0	-
119	NM_021027	UGT1A9	0.0	-	0.0	-
120	NM_015225	PRUNE2	100.0	1.80929287725	64.0	1.57254435637
121	NM_175068	KRT73	0.0	-	0.0	-
122	NM_001143679	GSTK1	112.0	20.8012601659	76.0	20.3829948807
123	NM_152694	RTL3	0.0	-	0.0	-
124	NM_173536	GABRG1	0.0	-	0.0	-
125	NM_173537	GTF2IRD2	0.0	-	0.0	-
126	NM_173535	CLEC4F	2.0	0.184148409706	1.0	0.12864379017
127	NM_001297658	TSSC4	331.0	36.8550304876	227.0	52.2098873258
128	NM_001286495	FAM214A	13.0	0.699951196931	12.0	0.840219588936
129	NM_023009	MARCKSL1	1495.0	217.932628271	742.0	287.335094188
130	NM_173531	ZNF100	40.0	2.03757949532	15.0	2.09668055803
131	NM_001286499	PIF1	76.0	6.37860768659	57.0	7.34514543876
132	NM_001297656	KIF2C	992.0	75.3428660884	815.0	92.0511406301
133	NM_001297650	CD163L1	2.0	0.0980406926164	1.0	0.0518441504102
134	NM_173538	CNBD1	0.0	-	0.0	-
135	NM_006885	ZFHX3	235.0	3.33142725199	204.0	4.18022855964
136	NM_001001952	OR5D18	0.0	-	0.0	-
137	NM_001001953	OR10G9	0.0	-	0.0	-
138	NM_002226	JAG2	986.0	38.4767293027	779.0	47.7207202585
139	NM_001001957	OR2W3	0.0	-	0.0	-
140	NM_001001954	OR5A2	0.0	-	0.0	-
141	NM_001001955	OR4C13	0.0	-	0.0	-
142	NM_001282864	SLC2A11	38.0	2.65091339671	28.0	3.96491681645
143	NM_001001958	OR7G3	0.0	-	0.0	-
144	NM_001001959	OR11L1	0.0	-	0.0	-
145	NM_152695	ZNF449	11.0	0.617071839029	8.0	1.16993967168
146	NM_015259	ICOSLG	28.0	1.93024106595	7.0	1.75346156239
147	NM_001282862	RASGEF1A	0.0	-	0.0	-
148	NM_001170700	DTHD1	0.0	-	0.0	-
149	NM_001319119	DNPEP	549.0	30.8659333882	459.0	73.8093746103
150	NM_001193653	C17orf62	473.0	44.486521094	145.0	58.5397672823
151	NM_012184	FOXD4L1	0.0	-	0.0	-
152	NM_006272	S100B	0.0	-	0.0	-
153	NM_182976	ZNF326	94.0	2.19728506401	34.0	4.42640554171
154	NM_006270	RRAS	75.0	17.3199423379	54.0	18.7150281042
155	NM_006271	S100A1	3.0	1.14999751819	1.0	0.798945644216
156	NM_003356	UCP3	14.0	1.31455386409	7.0	1.69744042621
157	NM_003357	SCGB1A1	0.0	-	0.0	-
158	NM_006274	CCL19	2.0	0.665788036847	0.0	-
159	NM_003355	UCP2	113.0	15.6318617691	75.0	18.3628635969
160	NM_001002030	ECHDC1	56.0	5.45154873095	36.0	9.04766259344
161	NM_001170704	MBNL3	54.0	1.0662307895	8.0	2.34439648496
162	NM_003358	UGCG	2078.0	117.936086459	860.0	165.250276285
163	NM_003359	UGDH	179.0	12.7568738778	124.0	19.0132923007
164	NM_001002034	FAM109B	1.0	0.0976412987143	0.0	-
165	NM_001145006	MUC7	0.0	-	0.0	-
166	NM_001002036	ASTL	0.0	-	0.0	-
167	NM_001042507	LGALS7B	0.0	-	0.0	-
168	NM_001324080	FAM177B	0.0	-	0.0	-
169	NM_004813	PEX16	159.0	18.9749590501	121.0	27.2518699711
170	NM_004814	SNRNP40	994.0	139.367802679	741.0	157.099940292
171	NM_004815	ARHGAP29	83.0	2.0729471552	63.0	3.78897755993
172	NM_020199	C5orf15	127.0	12.6777017065	63.0	17.9762769949
173	NM_004817	TJP2	318.0	15.3245383567	266.0	16.9516006963
174	NM_004818	DDX23	737.0	51.3665558125	583.0	53.8972040255
175	NM_020196	XAB2	506.0	43.3958385508	497.0	44.0680123735
176	NM_020195	SDR39U1	67.0	12.3930682992	50.0	12.9081354083
177	NM_001330724	CDKL2	2.0	0.0920183910292	1.0	0.132924406656
178	NM_014314	DDX58	62.0	2.96832832912	49.0	4.01629802789
179	NM_020191	MRPS22	167.0	33.8911033302	154.0	32.3783234761
180	NM_001356505	CRYZL2P-SEC16B	0.0	-	0.0	-
181	NM_001303098	TMEM198	212.0	20.0383129197	131.0	27.5425998401
182	NM_032968	PCDH11X	0.0	-	0.0	-
183	NM_005663	NELFA	416.0	38.3804682246	337.0	47.3671199992
184	NM_001278267	NBPF20	0.0	-	0.0	-
185	NM_032961	PCDH10	228.0	6.16280721287	184.0	13.4155330076
186	NM_001100817	ELOA3B	0.0	-	0.0	-
187	NM_001199654	PMF1	0.0	-	0.0	-
188	NM_032965	CCL15	0.0	-	0.0	-
189	NM_001303095	ISG20L2	210.0	17.560373414	109.0	23.3702885476
190	NM_001303096	WDR75	317.0	26.420477389	243.0	24.0464930857
191	NM_014313	TMEM50A	196.0	19.3870997767	77.0	36.98916068
192	NM_003688	CASK	119.0	3.26618147584	88.0	7.24423599311
193	NM_003689	AKR7A2	340.0	29.5600736634	296.0	62.4065319871
194	NM_014310	RASD2	0.0	-	0.0	-
195	NM_003680	YARS	840.0	61.3627164663	504.0	72.3128874198
196	NM_003681	PDXK	498.0	15.3630070835	217.0	52.6206532125
197	NM_003682	MADD	428.0	16.1993666359	372.0	17.1327300161
198	NM_005667	RNF103	0.0	-	0.0	-
199	NM_003684	MKNK1	211.0	17.0977211085	107.0	17.4276447928
200	NM_003685	KHSRP	1972.0	138.161055681	1658.0	176.74428149
201	NM_003687	PDLIM4	642.0	63.6963331252	534.0	122.448678342
202	NM_006416	SLC35A1	20.0	2.38929180065	13.0	2.91922446925
203	NM_006417	IFI44	144.0	18.9969462565	114.0	19.4440029817
204	NM_003175	XCL2	0.0	-	0.0	-
205	NM_003172	SURF1	153.0	33.4017495839	125.0	31.5198655318
206	NM_001324229	STOML1	89.0	8.63821665198	48.0	14.9925602371
207	NM_006411	AGPAT1	539.0	54.3775078141	244.0	65.2097184258
208	NM_001128844	SMARCA4	2589.0	102.168808972	2358.0	108.599401554
209	NM_001127325	MAD2L2	528.0	104.362274776	336.0	120.294080016
210	NM_001127322	CBX5	1310.0	25.4902030651	102.0	40.3217879815
211	NM_001127323	GRM8	2.0	0.117979020001	2.0	0.166996339275
212	NM_006418	OLFM4	0.0	-	0.0	-
213	NM_006419	CXCL13	0.0	-	0.0	-
214	NM_001308174	PLD4	0.0	-	0.0	-
215	NM_002460	IRF4	11.0	0.470188585436	4.0	0.671679966377
216	NM_002889	RARRES2	0.0	-	0.0	-
217	NM_001098398	COPA	1331.0	53.4888891544	1153.0	70.9177561906
218	NM_001257360	AMPD2	1106.0	61.2887944788	743.0	64.0836117012
219	NM_002887	RARS	252.0	26.8382956818	229.0	26.2951021028
220	NM_002886	RAP2B	340.0	9.20216723221	83.0	34.2374261122
221	NM_002881	RALB	141.0	14.1997482144	56.0	20.5332890204
222	NM_001346791	TSR2	257.0	13.8966453837	60.0	46.948352289
223	NM_024298	MBOAT7	543.0	47.5724637055	355.0	56.9649933429
224	NM_024299	PPDPF	206.0	57.4829641813	109.0	71.9398447466
225	NM_001323684	NRSN2	170.0	15.5645019953	63.0	23.3253155153
226	NM_024292	UBL5	340.0	149.16730814	134.0	137.440243931
227	NM_024293	RETREG2	871.0	42.7335212222	523.0	72.9698792884
228	NM_024294	C6orf106	1110.0	57.0662575181	226.0	57.369106961
229	NM_002014	FKBP4	644.0	39.1976700186	411.0	67.8148536488
230	NM_024297	PHF23	252.0	28.1690113734	165.0	30.998695478
231	NM_003433	ZNF132	0.0	-	0.0	-
232	NM_001077269	WIPF1	236.0	11.5588479307	82.0	12.3487828739
233	NM_032505	KBTBD8	19.0	0.924026198939	13.0	1.63903300765
234	NM_032504	UNC80	101.0	1.69574180569	83.0	1.93301209102
235	NM_032501	ACSS1	144.0	8.90514102082	91.0	10.0099783975
236	NM_001469	XRCC6	1353.0	136.257158398	1194.0	148.564597416
237	NM_001081552	SPAG11A	0.0	-	0.0	-
238	NM_005250	FOXL1	1.0	0.0713791563015	0.0	-
239	NM_032508	TMEM185A	47.0	3.80443544411	34.0	7.35212088552
240	NM_001355219	OR10G6	0.0	-	0.0	-
241	NM_031963	KRTAP9-8	0.0	-	0.0	-
242	NM_002010	FGF9	17.0	0.854501467159	6.0	2.17894266604
243	NM_001004195	OR4F4	0.0	-	0.0	-
244	NM_004104	FASN	7480.0	201.370575117	7077.0	213.830868149
245	NM_001077268	ZFYVE19	106.0	10.6186308455	80.0	12.864379017
246	NM_001303115	TUBA1C	524.0	61.7570095793	468.0	85.5930682936
247	NM_002087	GRN	1308.0	126.9526672	1154.0	147.455237332
248	NM_002086	GRB2	1113.0	76.7270823717	291.0	101.315836396
249	NM_002081	GPC1	3312.0	204.595977344	1760.0	238.969072832
250	NM_002080	GOT2	486.0	44.9479939807	262.0	46.138647528
251	NM_001010893	SLC10A5	0.0	-	0.0	-
252	NM_003014	SFRP4	1.0	0.0765891384466	0.0	-
253	NM_001104595	FAM118A	88.0	5.75791860832	46.0	9.75249291963
254	NM_001282136	MEI4	0.0	-	0.0	-
255	NM_002089	CXCL2	9.0	1.70348759552	2.0	1.40555252223
256	NM_002088	GRIK5	112.0	7.21832577509	99.0	7.6596164973
257	NM_001329684	OARD1	42.0	6.7017374641	22.0	10.9137019373
258	NM_001288726	ELP4	43.0	3.54749234416	38.0	5.38095853661
259	NM_006536	CLCA2	0.0	-	0.0	-
260	NM_014008	CCDC22	118.0	11.5862621884	92.0	11.1190842842
261	NM_014009	FOXP3	1.0	0.0955917332501	1.0	0.175694065279
262	NM_001284223	LRIT2	0.0	-	0.0	-
263	NM_014007	ZBTB43	177.0	6.74862910625	70.0	11.3525396026
264	NM_001461	FMO5	3.0	0.259733279774	3.0	0.42640357416
265	NM_014002	IKBKE	68.0	4.45698520003	43.0	4.55187302179
266	NM_014003	DHX38	712.0	36.3992029916	636.0	39.3096871527
267	NM_014000	VCL	1998.0	82.9281112261	1460.0	97.6332694739
268	NM_001282187	CYSLTR1	0.0	-	0.0	-
269	NM_015351	TTC9	171.0	7.46341115026	55.0	18.7196905427
270	NM_018230	NUP133	363.0	19.8213241301	325.0	21.320178708
271	NM_001319240	LOC100287896	4.0	0.368147952468	0.0	-
272	NM_015352	POFUT1	1139.0	49.6933780987	402.0	78.4363345826
273	NM_015355	SUZ12	75.0	3.79583532899	40.0	4.10269384868
274	NM_015354	NUP188	1636.0	65.4111318828	1522.0	66.011171827
275	NM_005006	NDUFS1	1015.0	66.5462140025	830.0	86.53415391
276	NM_000330	RS1	0.0	-	0.0	-
277	NM_005642	TAF7	206.0	20.4383872645	100.0	21.6856674859
278	NM_018238	AGK	99.0	7.70675259883	58.0	10.4070697391
279	NM_006532	ELL	391.0	22.1083952976	242.0	29.5301613513
280	NM_000333	ATXN7	87.0	2.7418487541	49.0	4.16471665602
281	NM_002229	JUNB	287.0	35.9855500929	184.0	40.1309478762
282	NM_002228	JUN	4153.0	284.572994048	1507.0	344.521244441
283	NM_002559	P2RX3	0.0	-	0.0	-
284	NM_002558	P2RX1	0.0	-	0.0	-
285	NM_133372	FNIP1	124.0	4.26893545005	95.0	6.17864990493
286	NM_001009954	ERCC6L	61.0	3.18132616232	39.0	2.62419646438
287	NM_001080495	TNRC18	957.0	20.6157454808	863.0	22.0618250728
288	NM_002221	ITPKB	81.0	2.9931288862	36.0	2.88531584289
289	NM_001080448	EPHA6	0.0	-	0.0	-
290	NM_002551	OR3A2	0.0	-	0.0	-
291	NM_002550	OR3A1	0.0	-	0.0	-
292	NM_002557	OVGP1	3.0	0.30468266093	3.0	0.335345373493
293	NM_002556	OSBP	292.0	13.0805147574	175.0	16.4387021474
294	NM_001113756	TYMP	9.0	1.11193465948	8.0	1.25714014411
295	NM_001317946	SMARCB1	649.0	83.8688882421	472.0	90.6955004726
296	NM_001039469	MARK2	400.0	19.2598442463	226.0	21.7406374922
297	NM_001004063	OR4K1	0.0	-	0.0	-
298	NM_007001	SLC35D2	74.0	10.3627082635	44.0	9.88045204978
299	NM_001004064	OR8J3	0.0	-	0.0	-
300	NM_001004067	NOMO3	13.0	0.685841893379	13.0	0.806784849229
301	NM_001323027	IQCG	5.0	0.479973669059	2.0	0.341891154057
302	NM_003019	SFTPD	0.0	-	0.0	-
303	NM_000488	SERPINC1	0.0	-	0.0	-
304	NM_001039465	SRSF5	536.0	73.9230385285	314.0	87.2987126995
305	NM_001039464	MROH7	2.0	0.103735539226	2.0	0.114652320545
306	NM_000487	ARSA	51.0	2.691234053	34.0	5.05998908004
307	NM_001256369	CCR9	0.0	-	0.0	-
308	NM_001291978	NOP14	304.0	18.9386184993	240.0	21.2307234127
309	NM_001163560	MEIOB	0.0	-	0.0	-
310	NM_000338	SLC12A1	0.0	-	0.0	-
311	NM_005686	SOX13	102.0	5.70227102317	54.0	6.57879800133
312	NM_005687	FARSB	337.0	30.9414251608	274.0	35.2483985067
313	NM_005684	GPR52	0.0	-	0.0	-
314	NM_001348913	DYNC2LI1	51.0	5.34161680712	33.0	6.67918558565
315	NM_005683	GPR55	0.0	-	0.0	-
316	NM_005680	TAF1B	32.0	3.16937115061	26.0	3.35041721768
317	NM_001318966	EIF2B4	201.0	25.2441264363	191.0	28.4810780242
318	NM_033108	HSFY1	0.0	-	0.0	-
319	NM_033109	PNPT1	254.0	12.5375406861	207.0	20.0398802213
320	NM_001130009	GEN1	78.0	2.57324857591	57.0	4.75939566934
321	NM_000484	APP	1671.0	104.730492396	1252.0	123.25109588
322	NM_018050	MANSC1	4.0	0.396516340621	1.0	0.175694065279
323	NM_018053	XKR8	49.0	4.14460472566	36.0	6.89998510914
324	NM_018052	VAC14	354.0	25.884915236	244.0	23.6520562362
325	NM_001177701	IFT27	36.0	7.47918093947	19.0	7.71174806316
326	NM_001130002	PQLC2L	0.0	-	0.0	-
327	NM_033102	SLC45A3	94.0	6.32872673228	54.0	7.39817897984
328	NM_033103	RHPN2	100.0	6.44858421415	74.0	8.17552820792
329	NM_033104	STON2	252.0	4.43364828988	131.0	10.9744796272
330	NM_018058	CRTAC1	0.0	-	0.0	-
331	NM_033106	GALP	0.0	-	0.0	-
332	NM_033107	GTPBP10	215.0	6.49103611103	112.0	21.9092310682
333	NM_002592	PCNA	944.0	158.633458391	632.0	183.086627782
334	NM_001206651	SH3GLB1	321.0	11.3074786914	163.0	31.3206919005
335	NM_001199085	TDRD5	0.0	-	0.0	-
336	NM_001300761	TTC29	0.0	-	0.0	-
337	NM_001349205	LPIN1	240.0	9.29701974556	152.0	12.4452805852
338	NM_001242853	DEFB131B	0.0	-	0.0	-
339	NM_004586	RPS6KA3	213.0	6.29053117149	129.0	13.2133318082
340	NM_001287045	SH3GLB2	482.0	47.614387482	286.0	53.5984028478
341	NM_001199206	IZUMO1R	0.0	-	0.0	-
342	NM_006542	SPHAR	0.0	-	0.0	-
343	NM_005641	TAF6	1926.0	158.779599409	1539.0	172.285911376
344	NM_001001557	GDF6	0.0	-	0.0	-
345	NM_001353361	GPR137C	10.0	0.57850484909	5.0	0.85089502467
346	NM_013237	PRELID1	169.0	30.2287642998	89.0	30.7049337357
347	NM_001353366	NOM1	156.0	5.84229002333	107.0	9.42144138452
348	NM_016034	MRPS2	403.0	60.7299152657	221.0	56.4776558933
349	NM_001300813	SEC24B	138.0	6.49762865737	112.0	6.54409673169
350	NM_001012968	SPIN4	82.0	4.54070031745	29.0	8.80438099927
351	NM_001256182	ANKRD11	261.0	6.33509985556	174.0	4.95742173382
352	NM_001324188	LRRN1	2.0	0.0729572280044	0.0	-
353	NM_004322	BAD	308.0	57.296935171	172.0	77.247170571
354	NM_080817	GPR82	0.0	-	0.0	-
355	NM_001142353	PPP3CB	142.0	9.16737460205	77.0	11.1108125237
356	NM_018292	QRSL1	93.0	5.14231527439	65.0	9.32606682994
357	NM_033360	KRAS	63.0	2.43590915977	3.0	1.19841846632
358	NM_134442	CREB1	200.0	4.46119726884	91.0	20.195570451
359	NM_079834	SCAMP4	215.0	18.1990313566	104.0	34.3199259342
360	NM_001270399	TUBA1A	1141.0	104.929377752	700.0	117.543994116
361	NM_012377	OR7C2	0.0	-	0.0	-
362	NM_012374	OR4D1	0.0	-	0.0	-
363	NM_012375	OR52A1	0.0	-	0.0	-
364	NM_000138	FBN1	241.0	4.692225872	201.0	5.31193143326
365	NM_001270393	PKIB	0.0	-	0.0	-
366	NM_012378	OR8B8	0.0	-	0.0	-
367	NM_001270396	GLIPR1L2	0.0	-	0.0	-
368	NM_005647	TBL1X	206.0	8.20754134242	84.0	11.0304260222
369	NM_014911	AAK1	240.0	2.56985102584	83.0	6.54853056616
370	NM_014912	CPEB3	45.0	1.74467527449	27.0	2.93175332964
371	NM_014913	ADNP2	547.0	23.1207780221	432.0	28.9653085147
372	NM_014915	ANKRD26	34.0	1.14202438301	30.0	1.33079782935
373	NM_014916	LMTK2	1402.0	35.6886205768	906.0	45.7215768602
374	NM_001323949	MBD1	519.0	35.6488823422	279.0	45.8356153679
375	NM_005022	PFN1	2601.0	433.880162544	1060.0	570.594513281
376	NM_005023	PGGT1B	59.0	4.92639200862	38.0	7.63014226355
377	NM_005021	ENPP3	0.0	-	0.0	-
378	NM_005027	PIK3R2	513.0	29.4528108706	339.0	35.2949855583
379	NM_005024	SERPINB10	0.0	-	0.0	-
380	NM_005025	SERPINI1	47.0	5.60307691324	25.0	4.6167783577
381	NM_001005333	MAGED1	1065.0	83.2760908863	948.0	86.1713110397
382	NM_001185098	INS	0.0	-	0.0	-
383	NM_004328	BCS1L	235.0	32.1764188343	222.0	40.1184848489
384	NM_001185095	AIF1L	101.0	6.54271703237	9.0	3.85931370511
385	NM_001005338	OR5H1	0.0	-	0.0	-
386	NM_001005339	RGS10	86.0	21.6616789156	59.0	24.6048919551
387	NM_177400	NKX6-2	0.0	-	0.0	-
388	NM_177401	MIDN	287.0	17.229042702	132.0	21.362000807
389	NM_022778	CEP85	383.0	21.8788037618	241.0	23.9736048812
390	NM_001163857	TEX33	0.0	-	0.0	-
391	NM_001287435	CEBPA	175.0	15.1453492989	82.0	18.039961068
392	NM_020899	ZBTB4	146.0	5.59477082731	101.0	7.56004285627
393	NM_012188	FOXI1	0.0	-	0.0	-
394	NM_014371	AKAP8L	477.0	49.079378944	454.0	53.258926793
395	NM_001002814	RAB11FIP1	96.0	2.78247872018	61.0	3.60583333975
396	NM_001042693	SHISAL2A	0.0	-	0.0	-
397	NM_130773	CNTNAP5	0.0	-	0.0	-
398	NM_022917	NOL6	765.0	35.8932874676	609.0	40.2990411911
399	NM_001316951	GPALPP1	27.0	2.77556963081	14.0	3.11612230735
400	NM_001042697	ZSWIM7	48.0	5.44572815789	30.0	16.1489013193
401	NM_001206977	NR1H4	0.0	-	0.0	-
402	NM_001856	COL16A1	29.0	1.18253684625	28.0	1.32410929197
403	NM_001855	COL15A1	87.0	3.6536070174	74.0	4.04361978318
404	NM_001853	COL9A3	629.0	57.6350064026	534.0	59.1686314323
405	NM_001852	COL9A2	438.0	35.2286770638	303.0	33.3299280707
406	NM_001851	COL9A1	2.0	0.120412220308	2.0	0.164641727116
407	NM_001171623	VEGFA	181.0	11.2574736566	34.0	11.0755125786
408	NM_001322811	GDPGP1	16.0	2.47836199839	16.0	3.14610720002
409	NM_001859	SLC31A1	227.0	10.8178711705	62.0	24.6376431646
410	NM_001858	COL19A1	583.0	15.2147637266	380.0	25.233541344
411	NM_004442	EPHB2	18.0	0.371282829498	12.0	0.921860358711
412	NM_013233	STK39	204.0	14.1877519104	149.0	20.7125926628
413	NM_001348002	CCDC171	6.0	0.20159319044	6.0	0.366665875365
414	NM_001111298	PPIL6	1.0	0.0541368303856	1.0	0.224555728404
415	NM_148962	OXER1	43.0	5.55364655126	30.0	5.37027142929
416	NM_001288645	ZNF286A	43.0	1.74715897036	6.0	1.11072931025
417	NM_001331076	GPR142	0.0	-	0.0	-
418	NM_001354609	BRAF	79.0	1.85522495664	48.0	4.74373976254
419	NM_001350989	SFXN2	47.0	3.987286477	24.0	5.63961631212
420	NM_182663	RASSF5	86.0	5.38563194162	30.0	5.43435581388
